Member ID,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name
16282,36850,36.3620242,127.3769584,바이젠하우스
16282,16848,36.333851,127.4293622,태화장
16282,36697,36.2975972,127.3377959,장마을닷컴
16282,16915,36.32189941,127.41569519,신촌설렁탕
16282,16843,36.2147761,127.4405227,옛터
17870,184288,36.325105900000004,127.42517759999998,느린나무
17870,16843,36.2147761,127.4405227,옛터
17870,268693,36.35295486,127.37780135,돈돈정
17870,190459,36.37235954,127.34042181,카페희스밀
17870,184285,36.3248436,127.4254319,모모제인
18394,16915,36.32189941,127.41569519,신촌설렁탕
18394,184285,36.3248436,127.4254319,모모제인
18394,268693,36.35295486,127.37780135,돈돈정
18394,37724,36.3614446,127.35030330000001,닭섬
18394,250669,36.363153999999994,127.35872320000001,마쯔미라멘
22570,184288,36.325105900000004,127.42517759999998,느린나무
22570,16843,36.2147761,127.4405227,옛터
22570,268693,36.35295486,127.37780135,돈돈정
22570,190459,36.37235954,127.34042181,카페희스밀
22570,184285,36.3248436,127.4254319,모모제인
26043,189571,36.349988200000006,127.38895579999999,블랙스톤
26043,35915,36.35644531,127.45077515,진미본
26043,16862,36.347503499999995,127.37310649999999,영희네매운등갈비찜
26043,16848,36.333851,127.4293622,태화장
26043,186044,36.3519295,127.3890243,빨봉분식
27355,184288,36.325105900000004,127.42517759999998,느린나무
27355,16843,36.2147761,127.4405227,옛터
27355,268693,36.35295486,127.37780135,돈돈정
27355,190459,36.37235954,127.34042181,카페희스밀
27355,184285,36.3248436,127.4254319,모모제인
27397,35915,36.35644531,127.45077515,진미본
27397,165618,36.42248154,127.38792419,국수나무
27397,216600,36.32843018,127.42940521,연이자카야
27397,16915,36.32189941,127.41569519,신촌설렁탕
27397,16912,36.3276777,127.42730859999999,성심당
27770,16915,36.32189941,127.41569519,신촌설렁탕
27770,184285,36.3248436,127.4254319,모모제인
27770,268693,36.35295486,127.37780135,돈돈정
27770,37724,36.3614446,127.35030330000001,닭섬
27770,250669,36.363153999999994,127.35872320000001,마쯔미라멘
41516,189571,36.349988200000006,127.38895579999999,블랙스톤
41516,35915,36.35644531,127.45077515,진미본
41516,16862,36.347503499999995,127.37310649999999,영희네매운등갈비찜
41516,16848,36.333851,127.4293622,태화장
41516,186044,36.3519295,127.3890243,빨봉분식
47602,36850,36.3620242,127.3769584,바이젠하우스
47602,16848,36.333851,127.4293622,태화장
47602,36697,36.2975972,127.3377959,장마을닷컴
47602,16915,36.32189941,127.41569519,신촌설렁탕
47602,16843,36.2147761,127.4405227,옛터
58596,37559,36.36310196,127.35644531,비바돈까스
58596,193024,36.327543299999995,127.4268212,성심당케익부띠끄
58596,188202,36.363088399999995,127.35773929999999,베리신주쿠
58596,16915,36.32189941,127.41569519,신촌설렁탕
58596,189571,36.349988200000006,127.38895579999999,블랙스톤
179982,37559,36.36310196,127.35644531,비바돈까스
179982,193024,36.327543299999995,127.4268212,성심당케익부띠끄
179982,188202,36.363088399999995,127.35773929999999,베리신주쿠
179982,16915,36.32189941,127.41569519,신촌설렁탕
179982,189571,36.349988200000006,127.38895579999999,블랙스톤
197683,233423,36.35848492,127.34798218,갓포호산
197683,279710,36.35842279,127.34578925,히토메보레
197683,193024,36.327543299999995,127.4268212,성심당케익부띠끄
197683,224729,36.3522612,127.37327579999999,컨트란스
197683,16912,36.3276777,127.42730859999999,성심당
202219,184288,36.325105900000004,127.42517759999998,느린나무
202219,186044,36.3519295,127.3890243,빨봉분식
202219,16915,36.32189941,127.41569519,신촌설렁탕
202219,16843,36.2147761,127.4405227,옛터
202219,186045,36.42627335,127.38977814,이비가짬뽕
215290,35915,36.35644531,127.45077515,진미본
215290,165618,36.42248154,127.38792419,국수나무
215290,216600,36.32843018,127.42940521,연이자카야
215290,16915,36.32189941,127.41569519,신촌설렁탕
215290,16912,36.3276777,127.42730859999999,성심당
361632,233423,36.35848492,127.34798218,갓포호산
361632,279710,36.35842279,127.34578925,히토메보레
361632,193024,36.327543299999995,127.4268212,성심당케익부띠끄
361632,224729,36.3522612,127.37327579999999,컨트란스
361632,16912,36.3276777,127.42730859999999,성심당
375748,184288,36.325105900000004,127.42517759999998,느린나무
375748,16843,36.2147761,127.4405227,옛터
375748,268693,36.35295486,127.37780135,돈돈정
375748,190459,36.37235954,127.34042181,카페희스밀
375748,184285,36.3248436,127.4254319,모모제인
376190,35915,36.35644531,127.45077515,진미본
376190,165618,36.42248154,127.38792419,국수나무
376190,216600,36.32843018,127.42940521,연이자카야
376190,16915,36.32189941,127.41569519,신촌설렁탕
376190,16912,36.3276777,127.42730859999999,성심당
400687,184288,36.325105900000004,127.42517759999998,느린나무
400687,186044,36.3519295,127.3890243,빨봉분식
400687,16915,36.32189941,127.41569519,신촌설렁탕
400687,16843,36.2147761,127.4405227,옛터
400687,186045,36.42627335,127.38977814,이비가짬뽕
434101,233423,36.35848492,127.34798218,갓포호산
434101,279710,36.35842279,127.34578925,히토메보레
434101,193024,36.327543299999995,127.4268212,성심당케익부띠끄
434101,224729,36.3522612,127.37327579999999,컨트란스
434101,16912,36.3276777,127.42730859999999,성심당
460278,16915,36.32189941,127.41569519,신촌설렁탕
460278,184285,36.3248436,127.4254319,모모제인
460278,268693,36.35295486,127.37780135,돈돈정
460278,37724,36.3614446,127.35030330000001,닭섬
460278,250669,36.363153999999994,127.35872320000001,마쯔미라멘
462227,193024,36.327543299999995,127.4268212,성심당케익부띠끄
462227,188202,36.363088399999995,127.35773929999999,베리신주쿠
462227,37559,36.36310196,127.35644531,비바돈까스
462227,37724,36.3614446,127.35030330000001,닭섬
462227,250669,36.363153999999994,127.35872320000001,마쯔미라멘
470602,36850,36.3620242,127.3769584,바이젠하우스
470602,16848,36.333851,127.4293622,태화장
470602,36697,36.2975972,127.3377959,장마을닷컴
470602,16915,36.32189941,127.41569519,신촌설렁탕
470602,16843,36.2147761,127.4405227,옛터
496541,37559,36.36310196,127.35644531,비바돈까스
496541,193024,36.327543299999995,127.4268212,성심당케익부띠끄
496541,188202,36.363088399999995,127.35773929999999,베리신주쿠
496541,16915,36.32189941,127.41569519,신촌설렁탕
496541,189571,36.349988200000006,127.38895579999999,블랙스톤
514446,189571,36.349988200000006,127.38895579999999,블랙스톤
514446,35915,36.35644531,127.45077515,진미본
514446,16862,36.347503499999995,127.37310649999999,영희네매운등갈비찜
514446,16848,36.333851,127.4293622,태화장
514446,186044,36.3519295,127.3890243,빨봉분식
528080,16915,36.32189941,127.41569519,신촌설렁탕
528080,184285,36.3248436,127.4254319,모모제인
528080,268693,36.35295486,127.37780135,돈돈정
528080,37724,36.3614446,127.35030330000001,닭섬
528080,250669,36.363153999999994,127.35872320000001,마쯔미라멘
579788,189571,36.349988200000006,127.38895579999999,블랙스톤
579788,35915,36.35644531,127.45077515,진미본
579788,16862,36.347503499999995,127.37310649999999,영희네매운등갈비찜
579788,16848,36.333851,127.4293622,태화장
579788,186044,36.3519295,127.3890243,빨봉분식
589630,184288,36.325105900000004,127.42517759999998,느린나무
589630,16843,36.2147761,127.4405227,옛터
589630,268693,36.35295486,127.37780135,돈돈정
589630,190459,36.37235954,127.34042181,카페희스밀
589630,184285,36.3248436,127.4254319,모모제인
593911,36850,36.3620242,127.3769584,바이젠하우스
593911,16848,36.333851,127.4293622,태화장
593911,36697,36.2975972,127.3377959,장마을닷컴
593911,16915,36.32189941,127.41569519,신촌설렁탕
593911,16843,36.2147761,127.4405227,옛터
603679,37559,36.36310196,127.35644531,비바돈까스
603679,193024,36.327543299999995,127.4268212,성심당케익부띠끄
603679,188202,36.363088399999995,127.35773929999999,베리신주쿠
603679,16915,36.32189941,127.41569519,신촌설렁탕
603679,189571,36.349988200000006,127.38895579999999,블랙스톤
611890,184288,36.325105900000004,127.42517759999998,느린나무
611890,186044,36.3519295,127.3890243,빨봉분식
611890,16915,36.32189941,127.41569519,신촌설렁탕
611890,16843,36.2147761,127.4405227,옛터
611890,186045,36.42627335,127.38977814,이비가짬뽕
630492,233423,36.35848492,127.34798218,갓포호산
630492,279710,36.35842279,127.34578925,히토메보레
630492,193024,36.327543299999995,127.4268212,성심당케익부띠끄
630492,224729,36.3522612,127.37327579999999,컨트란스
630492,16912,36.3276777,127.42730859999999,성심당
630552,184288,36.325105900000004,127.42517759999998,느린나무
630552,268693,36.35295486,127.37780135,돈돈정
630552,16843,36.2147761,127.4405227,옛터
630552,186045,36.42627335,127.38977814,이비가짬뽕
630552,37370,36.3619806,127.3529817,누오보나폴리
631813,35915,36.35644531,127.45077515,진미본
631813,165618,36.42248154,127.38792419,국수나무
631813,216600,36.32843018,127.42940521,연이자카야
631813,16915,36.32189941,127.41569519,신촌설렁탕
631813,16912,36.3276777,127.42730859999999,성심당
632190,189571,36.349988200000006,127.38895579999999,블랙스톤
632190,16915,36.32189941,127.41569519,신촌설렁탕
632190,16862,36.347503499999995,127.37310649999999,영희네매운등갈비찜
632190,268693,36.35295486,127.37780135,돈돈정
632190,16843,36.2147761,127.4405227,옛터
648304,189571,36.349988200000006,127.38895579999999,블랙스톤
648304,35915,36.35644531,127.45077515,진미본
648304,16862,36.347503499999995,127.37310649999999,영희네매운등갈비찜
648304,16848,36.333851,127.4293622,태화장
648304,186044,36.3519295,127.3890243,빨봉분식
652466,233423,36.35848492,127.34798218,갓포호산
652466,279710,36.35842279,127.34578925,히토메보레
652466,193024,36.327543299999995,127.4268212,성심당케익부띠끄
652466,224729,36.3522612,127.37327579999999,컨트란스
652466,16912,36.3276777,127.42730859999999,성심당
656311,16915,36.32189941,127.41569519,신촌설렁탕
656311,184285,36.3248436,127.4254319,모모제인
656311,268693,36.35295486,127.37780135,돈돈정
656311,37724,36.3614446,127.35030330000001,닭섬
656311,250669,36.363153999999994,127.35872320000001,마쯔미라멘
721563,189571,36.349988200000006,127.38895579999999,블랙스톤
721563,35915,36.35644531,127.45077515,진미본
721563,16862,36.347503499999995,127.37310649999999,영희네매운등갈비찜
721563,16848,36.333851,127.4293622,태화장
721563,186044,36.3519295,127.3890243,빨봉분식
725800,189571,36.349988200000006,127.38895579999999,블랙스톤
725800,35915,36.35644531,127.45077515,진미본
725800,188202,36.363088399999995,127.35773929999999,베리신주쿠
725800,16848,36.333851,127.4293622,태화장
725800,279710,36.35842279,127.34578925,히토메보레
733867,184288,36.325105900000004,127.42517759999998,느린나무
733867,186044,36.3519295,127.3890243,빨봉분식
733867,16915,36.32189941,127.41569519,신촌설렁탕
733867,16843,36.2147761,127.4405227,옛터
733867,186045,36.42627335,127.38977814,이비가짬뽕
754881,233423,36.35848492,127.34798218,갓포호산
754881,279710,36.35842279,127.34578925,히토메보레
754881,193024,36.327543299999995,127.4268212,성심당케익부띠끄
754881,224729,36.3522612,127.37327579999999,컨트란스
754881,16912,36.3276777,127.42730859999999,성심당
763275,35915,36.35644531,127.45077515,진미본
763275,165618,36.42248154,127.38792419,국수나무
763275,216600,36.32843018,127.42940521,연이자카야
763275,16915,36.32189941,127.41569519,신촌설렁탕
763275,16912,36.3276777,127.42730859999999,성심당
795564,184288,36.325105900000004,127.42517759999998,느린나무
795564,16843,36.2147761,127.4405227,옛터
795564,268693,36.35295486,127.37780135,돈돈정
795564,190459,36.37235954,127.34042181,카페희스밀
795564,184285,36.3248436,127.4254319,모모제인
