Member ID,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name
5086,224729,36.3522612,127.37327579999999,컨트란스
5086,188235,36.3518803,127.37572990000001,모모가든
5086,37520,36.3525011,127.34050479999999,이화수
5086,16856,36.3610131,127.3772871,동천홍
5086,37379,36.3623443,127.35787079999999,플레이버거
8184,274303,36.34822347,127.33238499,올래국수
8184,36847,36.32975006,127.34134674,행오버먼데이
8184,37364,36.35941773,127.34452796,스바라시라멘
8184,37379,36.3623443,127.35787079999999,플레이버거
8184,263648,36.35884199,127.34914695,하우쿡
9354,224729,36.3522612,127.37327579999999,컨트란스
9354,188235,36.3518803,127.37572990000001,모모가든
9354,37520,36.3525011,127.34050479999999,이화수
9354,16856,36.3610131,127.3772871,동천홍
9354,36099,36.3278354,127.4337148,오씨칼국수
9388,16852,36.366377500000006,127.38049869999999,귀빈돌솥밥
9388,109083,36.35908219,127.32000602,성경 만두요리전문점
9388,188668,36.361007,127.35003600000002,노네임
9388,16856,36.3610131,127.3772871,동천홍
9388,16889,36.4150305,127.38227409999999,솔밭묵집
22971,237129,36.3337643,127.4453732,커리헛
22971,274303,36.34822347,127.33238499,올래국수
22971,188235,36.3518803,127.37572990000001,모모가든
22971,252056,36.3526428,127.3465321,부연부
22971,109083,36.35908219,127.32000602,성경 만두요리전문점
29768,252056,36.3526428,127.3465321,부연부
29768,263648,36.35884199,127.34914695,하우쿡
29768,37520,36.3525011,127.34050479999999,이화수
29768,36784,36.3541335,127.37547350000001,로보쿡
29768,37611,36.3747365,127.32033359999998,거저울
43205,16889,36.4150305,127.38227409999999,솔밭묵집
43205,188668,36.361007,127.35003600000002,노네임
43205,16856,36.3610131,127.3772871,동천홍
43205,16852,36.366377500000006,127.38049869999999,귀빈돌솥밥
43205,263648,36.35884199,127.34914695,하우쿡
50267,224729,36.3522612,127.37327579999999,컨트란스
50267,188235,36.3518803,127.37572990000001,모모가든
50267,37520,36.3525011,127.34050479999999,이화수
50267,16856,36.3610131,127.3772871,동천홍
50267,37379,36.3623443,127.35787079999999,플레이버거
54384,274303,36.34822347,127.33238499,올래국수
54384,36847,36.32975006,127.34134674,행오버먼데이
54384,37364,36.35941773,127.34452796,스바라시라멘
54384,37379,36.3623443,127.35787079999999,플레이버거
54384,263648,36.35884199,127.34914695,하우쿡
148682,37379,36.3623443,127.35787079999999,플레이버거
148682,237129,36.3337643,127.4453732,커리헛
148682,109083,36.35908219,127.32000602,성경 만두요리전문점
148682,37364,36.35941773,127.34452796,스바라시라멘
148682,37611,36.3747365,127.32033359999998,거저울
183154,37379,36.3623443,127.35787079999999,플레이버거
183154,237129,36.3337643,127.4453732,커리헛
183154,109083,36.35908219,127.32000602,성경 만두요리전문점
183154,37364,36.35941773,127.34452796,스바라시라멘
183154,37611,36.3747365,127.32033359999998,거저울
397323,237129,36.3337643,127.4453732,커리헛
397323,274303,36.34822347,127.33238499,올래국수
397323,188235,36.3518803,127.37572990000001,모모가든
397323,252056,36.3526428,127.3465321,부연부
397323,109083,36.35908219,127.32000602,성경 만두요리전문점
455330,252056,36.3526428,127.3465321,부연부
455330,263648,36.35884199,127.34914695,하우쿡
455330,37520,36.3525011,127.34050479999999,이화수
455330,36784,36.3541335,127.37547350000001,로보쿡
455330,37611,36.3747365,127.32033359999998,거저울
470616,274303,36.34822347,127.33238499,올래국수
470616,36847,36.32975006,127.34134674,행오버먼데이
470616,37364,36.35941773,127.34452796,스바라시라멘
470616,37379,36.3623443,127.35787079999999,플레이버거
470616,263648,36.35884199,127.34914695,하우쿡
479659,252056,36.3526428,127.3465321,부연부
479659,188668,36.361007,127.35003600000002,노네임
479659,274303,36.34822347,127.33238499,올래국수
479659,36099,36.3278354,127.4337148,오씨칼국수
479659,36847,36.32975006,127.34134674,행오버먼데이
493878,16889,36.4150305,127.38227409999999,솔밭묵집
493878,188668,36.361007,127.35003600000002,노네임
493878,16856,36.3610131,127.3772871,동천홍
493878,16852,36.366377500000006,127.38049869999999,귀빈돌솥밥
493878,263648,36.35884199,127.34914695,하우쿡
509337,252056,36.3526428,127.3465321,부연부
509337,188668,36.361007,127.35003600000002,노네임
509337,274303,36.34822347,127.33238499,올래국수
509337,36099,36.3278354,127.4337148,오씨칼국수
509337,36847,36.32975006,127.34134674,행오버먼데이
518224,224729,36.3522612,127.37327579999999,컨트란스
518224,188235,36.3518803,127.37572990000001,모모가든
518224,37520,36.3525011,127.34050479999999,이화수
518224,16856,36.3610131,127.3772871,동천홍
518224,37379,36.3623443,127.35787079999999,플레이버거
698073,16889,36.4150305,127.38227409999999,솔밭묵집
698073,188668,36.361007,127.35003600000002,노네임
698073,16856,36.3610131,127.3772871,동천홍
698073,16852,36.366377500000006,127.38049869999999,귀빈돌솥밥
698073,263648,36.35884199,127.34914695,하우쿡
744800,274303,36.34822347,127.33238499,올래국수
744800,237129,36.3337643,127.4453732,커리헛
744800,252056,36.3526428,127.3465321,부연부
744800,188235,36.3518803,127.37572990000001,모모가든
744800,188668,36.361007,127.35003600000002,노네임
752906,16852,36.366377500000006,127.38049869999999,귀빈돌솥밥
752906,109083,36.35908219,127.32000602,성경 만두요리전문점
752906,188668,36.361007,127.35003600000002,노네임
752906,16856,36.3610131,127.3772871,동천홍
752906,16889,36.4150305,127.38227409999999,솔밭묵집
