store_location	store_name	store_rating	user_id	user_rate	user_review	user_time
대전시 서구 월평동 230	동원손칼국수	3.7	Gastronomy	괜찮다	대전 정부청사역 근처에 위치한 손칼국수 및 두루치기 전문점. 손칼국수는 바지락 국물을 사용하였음. 두루치기는 하나를 시키면 두명이서 쉐어할 수 있는 정도의 양. 손칼국수의 면은 누가 봐도 손으로 썰어낸듯한 텍스쳐임. 그러나 국물솨 면 모두 큰 임팩트는 없음. 두부 두루치기는 굉장히 매워보이지만 그렇게 맵지않음. 손두부이기때문에 질감이 투박하지만 그렇게 단단한 느낌은 아님. 밥과 함께 먹으면 괸찮고 국물에 비벼 먹으면 좋음.	2016-06-19 08:26:54
대전시 서구 월평동 230	동원손칼국수	3.7	KimA Reum	맛있다	진짜 맛있었어요~$e$$e$두루치기가 1인분인데 양이 진짜 푸짐했어요.$e$색깔이 광장히 빨간데 전혀 짜지도 않고 두부도 담백해요~$e$$e$사리를 시켜서 같이 먹는 사람들이 많더라구요.$e$저는 공기밥에 비벼먹었는데 꿀맛ㅎㅎ$e$$e$칼국수 역시 양이 많고 면발도 쫄깃해요~ 만두도 맛있었어요!$e$$e$전체적으로 양이 많고 간도 세지않고 맛있었어용	2015-04-10 23:00:13
대전시 서구 월평동 230	동원손칼국수	3.7	빡빡이	맛있다	두부 두루치기 맛있습니다. 두부도 담백하고 양념도 중독성있고! 사리시켜서 두부두루치기 양념에 비벼먹으면! 가끔 생각나는 별미입니다:)	2016-08-12 01:35:42
대전시 서구 월평동 230	동원손칼국수	3.7	서리담다	별로	음.. 왜 맛있다고 하는지 친구랑 둘이가서 먹어보고 이해가 안되는...;; 그냥그렇던데	2015-05-17 02:35:27
대전시 서구 월평동 230	동원손칼국수	3.7	김세곤	맛있다	정말 맛있어요~~~^^*	2015-09-29 22:39:04
대전시 서구 월평동 265	바이젠하우스	3.7	Haekyung	맛있다	셀바도 좋고 전 해리포터가 끝장나더라구요♡♡ 좋아요♡	2015-08-14 17:17:33
대전시 서구 월평동 265	바이젠하우스	3.7	임찬영	괜찮다	분위기도 나름 괜찮고 안주도 다양하고 맛있고 술집치고 안주퀄리티도 좋은거같아요. $e$대전에 이만한 펍이 없지요~	2015-03-25 10:55:12
대전시 서구 월평동 265	바이젠하우스	3.7	이상철	맛있다	집사람이 꼭 가고 싶다고 한곳입니다 수제맥주 전문점~~조만간 꼭 접수	2016-10-31 17:49:52
대전시 서구 월평동 265	바이젠하우스	3.7	정계승	괜찮다	술 덜 취했을 때 갔으면 추천을 눌렀을텐데 왕창 술먹고 가서 잘 모르겠어서 괜찮다 누름. 맥주 맛있었던 것 같다. 나중에 또 가야지 안취했을 때	2014-11-18 20:40:46
대전시 서구 월평동 265	바이젠하우스	3.7	LeeChoonoh	괜찮다	조금 비싸지만 맥주 맛있음	2015-06-25 09:55:55
