store_location	store_name	store_rating	user_id	user_rate	user_review	user_time
대전시 중구 은행동 153	성심당케익부띠끄	4.6	Seyeon. Y	맛있다	영롱하다ㅋㅋㅋ진짜 너무 예쁜 디저트들이 많다♡♡ 케익부띠끄라니. 진짜 가격까지 착함. 조각타르트가 3000원대가 있음. 서울에서는 6000원은 받았을 가격. $e$$e$녹차빙수는 9000원 정도였는데 빵에 비해서는 좀 비싸다고 생각했지만 정말 재료가 푸짐했다. 녹차가루, 우유얼음, 안에 팥, 녹차아이스크림, 견과류 등이 들어있다. 녹차아이스크림이 정확하지는 않은데 하겐다즈랑 비슷한것 같았음. $e$$e$그리고 녹차조각케이크는 시트가 부드러운 카스테라 시트느낌에 안에 잼이 발라져있었다. 녹차크림도 들어있음. 약간 담백한 롤케익느낌. 생크림도 많이 달지 않다. $e$$e$살구타르트는 살구가 너무 셨다!! 살구가 원래 이렇게 신과일인가? 타르트쉘이랑 필링은 무난.$e$$e$타르트랑 케익이 특출나게 맛있는 것은 아니지만 가격대비 강추. 4000원이면 조각으로 하나 살 수 있어서 어떤 분들은 10개씩 쓸어간다ㅋㅋ	2016-07-05 10:50:21
대전시 중구 은행동 153	성심당케익부띠끄	4.6	성지호	괜찮다	월요일이라 그런지 사람이 이렇게 없는건 처음보네요! 성심당과 달리 성심당 케잌부띠끄는 선물하기 좋은 예쁜 빵들이 많아요. 그게 참 좋기는 한데 몇년째 케이크나 컵케이크 디자인에 변화가 전혀 없네요;; 새로운 종류도 나오고 하면 참 좋을것 같은뎁$e$저번에 교황님이 한국에 오셨을때 성심당에서 빵을 제공했었는데 그때 교황님이 드셨던 빵들을 교황님의 스콘, 교황님의 빵 같은 이름을 붙여서 팔고 있어요. 조금 가격이 있긴 하지만 확실히 맛은 있는 성심당 케이크부띠끄. 하지만 주말에는 사람이 너무 많아서 드시고 가시는건 비추천!	2017-01-02 20:40:24
대전시 중구 은행동 153	성심당케익부띠끄	4.6	성지호	맛있다	오랜만에 방문한 성심당 케잌 부띠끄!$e$평일이라 사람이 적어서 좋네요~ 예전과 다를바 없는 메뉴들... 그래도 봄이라 그런가 딸기 관련된 메뉴들이 많아진것 같아요. 케이크도 다들 딸기딸기 하고 컵케이크나 타르트도 딸기가 늘었네요!$e$사람없으니까 정말 편해요 ㅋㅋㅋ	2017-02-02 15:35:49
대전시 중구 은행동 153	성심당케익부띠끄	4.6	SeoMiyake	괜찮다	가장 유명한 부추빵,튀김소보루 빼고 다 맛있다ㅋㅋㅋ$e$몽블랑이랑 , 쇼콜라어쩌구 , 당근케익 , 호두파이 ,  에그타르트 모두$e$서울에 비슷한 디저트가게들에비해 가격도 2/3가격정도이고$e$퀄리티도 수준급이다$e$$e$다 데려오지 못해서 미안하다 아가들아	2015-11-18 05:44:47
대전시 중구 은행동 153	성심당케익부띠끄	4.6	킴슐랭가이드	맛있다	평점 4/5$e$$e$ㅁ총평$e$서울의 비싼 케익 값에 지쳤다면 이곳으로 오새오!$e$$e$ㅁ맛$e$이곳의 조각케익과 타르트 류는 10종류 이상 먹어본듯. 대체로 평타였고, 기억에 남는 메뉴는 이 날 먹은 것들.$e$-best : 자몽타르트$e$자몽과 오렌지가 통으로 올라가있다. 속에는 커스터드 크림으로 채워져있는데, 이 크림이 정말정말정말 맛있다. 꾸덕한 질감까지 완벽한데다, 상큼 쌉싸름한 자몽 오렌지와의 합이 아주 좋다. 왜 여기에 커스터드 크림을 활용한 타르트나 케익이 따로 없는지 의문이 들정도... 제발 만들어주새오...$e$-best : 홀케익류. 이가격에 이런 맛이..! 보면 알듯이 홀케익 층층이 다 다른 시트를 깔아서 전혀 느끼하지 않다. 게다가 다양하고 신선한 토핑까지! 앞으로 대전에서 케익 살 일이 있다면 무조건 성심당 가서 살듯. $e$-평타 : 블루베리 타르트, 티라미수, 치즈타르트, 에그타르트, 초콜릿이 들어간 타르트 등등$e$-worst : 딸기랑살구싶다 $e$이건....크레이프인가요...? 크레이프 층이 너무 두꺼워서 돌돌 말리지 조차 않는다........ 두꺼워서 엄청 폭신폭신한 질감을 맛보실 수 있습니다. 이건 크레이프 말고 팬케익이라고 해야할듯. 다행히 중간중간에 낭낭히 들어있는 딸기와 살구가 맛이 있었다...$e$$e$-리얼초콜릿(음료)$e$핫초코 위에 초콜릿 조금 뿌린맛. 이름에 속지 마새오. 화낼 뻔.$e$-딸기요거트 스무디(신메뉴)$e$먹어본 음료 중 가장 괜찮았다.$e$$e$ㅁ가성비$e$냉장고에 들어있는 케익들을 제외하면, 가성비 갑이라고 생각함. 양은 적은 편이나, 서울에서 어떻게 3,500원이라는 가격에 타르트를 먹어보겠나요... $e$$e$ㅁ분위기$e$케익/타르트에 잘 어울리는 분위기.	2017-06-17 16:56:28
대전시 중구 은행동 145-1	성심당	4.4	이아영	맛있다	처음먹어보는 튀김 소보로$e$우유랑 하나 먹으면 딱맛있다	2016-11-18 23:34:18
대전시 중구 은행동 145-1	성심당	4.4	성지호	맛있다	오랜만에 성심당...ㅎㅎ$e$지난번에 나도고구마 추천받은 후로 나도고구마는 거의 매번 사게 돼요 ㅋㅋ$e$성심당은 정말 타이밍 잘 맞춰서 가야지 안구러면 사람이 정말 너무 많더라구요 ㅠㅠ $e$꽈베기 모양에 빵가루가 잔뜩 붙은 빵은 모두들 한번쯤운 드셔보셨을 것 같은 맛이고 나비모양 빵은 페스츄리인데 부스러기가 엄청 많이 떨어지긴 하지만 달달하고 버터향이 많이 나요.$e$윌넛 브레드는 모카빵 처럼 위에 단단한 껍질이 두껍게 붙어있는데 그 껍질 안에 호두와 여러 견과류들이 정말 많이 들어있어요. 그래서 식감이 좋고 생각보다 달지 않아 맛있었어요.$e$나도고구마는 바게트 빵울 파서 고구마무스를 잔뜩 넣은 빵인데 제가 고구마를 워낙 좋아해서 저한테는 가장 맛있는 빵중 하나에요. 그런데 저희 엄마께서눈 별로라고 하시더라구요; 호불호가 갈리는듯$e$성심당은 빵이 저렴한 편이기도 하지만 항상 새로운 메뉴를 개발해 내기위해 노력하는것 같고 빵의 퀼리티도 거의 일정해서 믿고 찾아가는 곳이에요.$e$추천!	2017-06-20 21:47:15
대전시 중구 은행동 145-1	성심당	4.4	eksk@.@	맛있다	아.... 진짜 기대 안했는데, 너무 맛있었다.$e$내가 먹은 빵이 유난히 잘 된 빵이었던걸까$e$살면서 저런 결은 본적이 없닼ㅋㅋㅋㅋㅋ$e$진짜 어떻게 반죽을 하면 저렇게 글루텐형성이 완벽하게 될까....$e$정말 쫀득하고 겉은 바삭하고 너무 맛있었다. 많이 느끼하지도 않았다. 물론 박스채로 먹다보면 느끼할 것 같다. 살때는 여러가지 빵을 종류별로 사는 것을 추천한다(다른 빵도 무조건 맛있을듯)$e$$e$나는 그냥 유명한 튀김소보로, 튀소구마, 부추빵 먹었는데 부추빵은 입에 안맞아서 별로 먹지 않았다$e$튀김소보로, 튀소구마는 거의 인생빵이었다.$e$안에 필링이 내입엔 달지만, 그래도 맛있다.$e$개인적으로 팥보다는 고구마(튀소구마)가 훨씬 맛있었다.$e$배불렀는데 몇일 굶은 사람처럼 먹었다.$e$$e$대전에 몇일 살고싶다...	2016-09-23 03:42:37
대전시 중구 은행동 145-1	성심당	4.4	Seyeon. Y	맛있다	오직 성심당을 위해 방문한 대전! 본점이 대전역이랑 가까워서 접근성은 좋다! 평일이었는데도 사람이 바글바글해서 진짜 정신없었다ㅠㅠ 게다가 시식을 여기저기서 함. 시식나왔다고 직원들이 외치면 우르르 몰려가서 하나 먹고, 또 저기서 나왔다고 하면 거기가서 먹고. 진짜 시장바닥이 따로 없다. 빵종류가 워낙 많고 사람도 많아서 계속 시식빵을 채워놓기 힘들어서 그런것 같다.$e$$e$이것저것 시식해본 결과 고급스러운 느낌보다는 재료가 충실하고 가격 대비 맛있다는 느낌. 일단 튀김소보로는 너무 유명하고 예전에도 맛있게 먹어서 하나 샀는데 좀 기름지긴 하지만 역시 맛있다♡ 고구마도 있다. 튀소랑 유명한게 부추빵인데 난 개인적으로 그냥 그래서 이번에는 안샀다.$e$$e$이번에 강추하고 싶은 빵은 ☆시오팡!!! 버터, 소금, 밀가루로만 만든 빵인데 시식하고 딱 느낌왔다. 이것은 이즈니버터 맛!!! 이즈니버터는 프랑스에서 버터대회에서 우승한 경력이 있는 최고급 버터인데, 일반버터보다는 가격이 나가서 나는 스프레드용으로만 먹는다. 이걸로 빵을 만들면 정말 맛있겠다고 생각했는데, 시오빵이 그것을 실현한 빵이다ㅠㅜ♡  풍미있고 고소한 이즈니버터의 맛을 그대로 구현했다. 거기다 1300원 정도로 가격까지 착함. 버터맛을 즐기는 사람이라면 강추!$e$$e$콩가루인절미빵은 진짜 말그대로 인절미같다ㅋㅋ 인절미에 빵을 씌운듯. 2개 붙어있는 초코소라빵은 한쪽은 크림치즈, 다른 쪽은 초코크림. 무난무난한 맛. 그리고 크렌베리 버터빵도 무난하게 맛있다. 시식해보고 급땡겨서 삼ㅋㅋ 따끈따끈한 뜯어먹는 식빵도 맛있었다. $e$$e$체감가격이 파바보다 싼듯한 느낌. 왜 서울에 안들어오나요?ㅠㅠ	2016-07-05 10:36:07
대전시 중구 은행동 145-1	성심당	4.4	프리즘	맛있다	내게 대전으로 당일치기를 간 이유를 묻는다면... 고민도 안 하고 성심당이라 말할 것이다... 왜냐하면... 성심당이 대전에 있기 때문이다...$e$$e$작년 여름에 갔을 땐 사람이 이렇게 많지 않았었는데 역시 주말이라 그런지 사람이 정말 너무너무 많았다. 문이 열리고 훅 들어오는 빵 냄새도 없었고... (슬픔) 약 3만원 어치 사고 집에 와서 좀 더 사올 걸 하는 생각이 들었다. 유튜브 보면서 먹는데 맛있어서 엄지 척 동기들이랑 튀소 나눠먹으면서 맛있다고 엄지 척 아침에 엄마랑 빵 하나씩 먹으면서 엄지 척$e$특히 크림빵 한입 베어물자 크림이 퐣 튀어나는게 너무 좋았다. 다음에 가면 얘만 10개 사오고 싶은 마음. 딸기가 들어간 빵은 다 좋았는데 예쁜 모양 살려서 서울로 데리고 오는게 좀 힘들었다. 결국 좀 흐트러진 모습에 내가 먹음 (? 부추빵은 저번에도 사왔는데 가족에 의해 순삭 당해버렸다ㅎㅎㅎㅎㅎㅎ	2017-04-23 18:58:30
대전시 중구 은행동 162-2	팬텀팬스테이크	4.3	프리즘	맛있다	동물병원 위 2층에 위치한 음식점$e$1시 쯤 방문했을 때 웨이팅 없이 바로 들어갔다.$e$$e$팬스테이크스페셜(9900)이 먼저 나왔는데 양이 조금 적다는 느낌을 받았었는데 은근 배가 불렀다고 한다. 따로 굽기 정도를 선택 하는 것이 아니라 먹고 싶은 굽기로 팬에서 구우면 된다. 웰던은 웰던 용 팬이 따로 있다고 한다. $e$$e$팬텀팬치즈레드믹스(13500)는 생각보다 매웠다. 특제 스피이시 소스가 들어간다는 문구를 왜 안 읽었을까....★ 치즈가 먹어도 먹어도 줄지 않았고 파스타도 얼마정도 들어있다. $e$$e$스테이크을 만원대로 즐길 수 있다. 가격대비 괜찮은 듯!$e$서비스도 친절하고 가게 분위기도 괜찮다.$e$$e$재방문의사 있음!	2016-07-27 14:33:21
대전시 중구 은행동 162-2	팬텀팬스테이크	4.3	킴슐랭가이드	맛있다	평점 4/5$e$$e$ㅁ총평$e$으아닛 이 가격에 이런 스테이크라니...! 고기 질도 좋은 가성비 갑 스테이크집$e$$e$ㅁ맛$e$고기 질이 가격대비 아주 좋다. 육질도 괜찮고 꽤 신선한 느낌. 뜨거운 팬에 고기, 야채, 버섯이 나오는데 점원분이 야채와 버섯을 자리에서 볶아주신다. 다만 그대로 팬에 놔두면 버섯 다 탐.... 다 타서 남겼다. $e$$e$ㅁ양$e$양도 가격대비 아주 괜찮음. 스테이크 치고 적은 편은 아닌 것 같다. $e$$e$ㅁ가성비$e$스테이크 9,900원 ~14,900원이라는 아주 아주 좋은 가성비$e$$e$ㅁ분위기$e$분위기도 괜찮다. 테이블 간의 거리가 멀리 떨어져 있는 점이 맘에 든다.	2017-06-16 14:23:46
대전시 중구 은행동 162-2	팬텀팬스테이크	4.3	찐	맛있다	요증 은행동 핫플레이스 팬텀팬스테이크$e$가격대비 정말 좋은 스테이크를 맛볼수잇어서 좋음$e$3500원 샐러드도 짱맛 !$e$사장님이 좋은식재료만사용하시고 부담없이 모두가 즐길수잇도록 계속 연구하는  그런곳	2015-07-26 12:33:10
대전시 중구 은행동 162-2	팬텀팬스테이크	4.3	심야식당	맛있다	사진이 잘 안나와 슬프지만 맛은 보장! 가격도 괜찮고 맛도 괜찮고 괜찮은 가게다! 고기가 좋다는게 느껴지는 곳이다. 귀여운 후라이팬 모양 그릇들이 맘에든다.	2016-10-03 23:48:39
대전시 중구 은행동 162-2	팬텀팬스테이크	4.3	YunJaehyo	별로	가격대비 흔하디 흔한 맛...딱히 맛집이라는 느낌은 들지 않는다....세이백화점 안에서 갈데가 없다면 가보시길...	2017-01-03 18:15:02
대전시 중구 은행동 40-2	도쿄빙수	3.9	준영	맛있다	대전에도 도쿄빙수가 생겼어요!! 망원동 갈때마다 까먹거나 멀어서 못 갔었는데 결국 대전에서 가게 되네요ㅎㅎ 저번주에 오픈해서 아직 사람이 거의 없어요. 열심히 홍보중이신 듯$e$ 가장 유명한 토마토 빙수 하나 먹었는데 리얼 토마토 주스맛이라서 의외였어요.. 사실 좀 더 참신한 맛일줄 알았는데! 그래도 우유 얼음도 적당히 달면서 곱고 뿌려진 후추? 같은게 꽤 매력적이었어요. 다른 메뉴들도 먹으러 또 와볼 것 같아요~ 다음엔 딸기 마스카포네!!	2017-03-10 22:09:07
대전시 중구 은행동 40-2	도쿄빙수	3.9	백승연	맛있다	정말 궁금했던 빙수집인데 은행동에 있는걸 알고 가봤어요 ㅎㅎ 토마토에 후추까지..! 이게 정말 맛있는걸까ㅋㅋㅋㅋ 싶었는데 먹어보니 연유랑 토마토랑 잘 어울려서 놀랐어요!! 신기한맛 ... 근데 저는 원래 그런 소스맛보단 얼음+연유맛을 좋아해서 빙수먹는데 여긴 얼음이랑 연유가 너무 맛있었어요! 딸기빙수 먹으러 또 갈것 같아용 ㅎㅎㅎ	2017-04-20 23:58:17
대전시 중구 은행동 40-2	도쿄빙수	3.9	쏘쏘	맛있다	빙수의 비주얼에끌려 들어간곳!$e$토마토 빙수를 덜달게 시켰는데 잘시킨것 같다$e$토마토에 후추가 뿌려져나오는데 궁합이 괜찮고$e$빙수를 건강하게 먹는기분 ^^$e$얼음도 부드러워 만족스럽다	2017-04-09 00:45:37
대전시 중구 은행동 40-2	도쿄빙수	3.9	미담	괜찮다	셋~넷이서 입가심하기 좋은 양에다가 딸기맛도 진해서 굿굿	2017-06-19 14:59:55
대전시 중구 은행동 40-2	도쿄빙수	3.9	주효정	괜찮다	우선 말차시럽의 진함정도는$e$생크림과 같이 시럽을 뿌렸기에$e$많이 진하지는 않았다$e$그리고 시럽 양의 비해 얼음양이 많다$e$얼음이 달았으면 그래도 다 먹었을텐데$e$달지 않은 얼음이어서 아쉬웠다$e$베스트메뉴인 토마토빙수가 궁금해서$e$언젠가 한번쯤 다시 가볼 것 같다$e$도쿄빙수라 그런가 인테리어나 분위기가 아기자기한 느낌이어서$e$일본느낌이 조금 났다	2017-07-03 21:51:27
대전시 중구 은행동 65-5	연이자카야	3.7	준영	괜찮다	은행동에 나름 가장 인기있는 움식점이에요. 치즈가 호수처럼 가득한 돈까스가 유명하고 라멘류랑 연어초밥 정도가 유명해요. $e$ 쇼유라멘은 일단 잘보이는 주방에서 너무 대놓고 제품을 콸콸콸 사용하셔서 조금 당황스러웠구요..제품 국물에 제품 면 맛! 차슈도 뭐 그을린 돼지고기 맛ㅎㅎ$e$ 사케동은 곱배기로 주문했는데 생각보다 양이 꽤 되네요! 근데 어쩡정하게 이도저도 아닌 아부리가 애매했어요.$e$ 모듬돈카츠는 정말 평범한 맛이고 치즈는 오히려 너무 기름 줄줄에 먹기도 힘들어요ㅠㅠ 새우튀김이 좀 괜찮은 퀄인데 아무튼 다시 주문하고싶다는 생각은 들지 않아요..$e$$e$ 가게 위생도 좀 그렇고 예전엔 안그랬는데 가게 안에서 너무 이상한 냄새가ㅠㅠ 정말 먹을게 없어서 또 가여한다면 2호점으로 갈거같아요...	2017-04-25 14:03:16
대전시 중구 은행동 65-5	연이자카야	3.7	테오LIFE	괜찮다	몇달전부터 줄서서 기다리는 모습을 계속 보아서 그런지 꼭 한번 가보고싶었던 곳, 결국 갔습니다...ㅋㅋㅋ 이번에도 혼자간거라... 구마모토 돈코츠 라는 라멘으로 주문, 국물이 구수한데 마치 산쪼메와 비슷한 느낌이여서 좋았습니다.다만 그릇들고 국물 마실때 후추맛이 좀 강하게 느껴져서 아쉬웠던 곳... 같이 올라가있는 차슈가 좀 두꺼운게 특징. 참고로 기본으로 나온 셀러드...드레싱 맛이 미묘하게 맛있었어요!	2016-12-23 20:05:02
대전시 중구 은행동 65-5	연이자카야	3.7	김모찌	맛있다	매운라멘은 이름 그대로 매웠아요. $e$요즘 맵다해도 안매운데도 많아서 만만하게 봤었는데.. $e$못먹을 매운 맛은 아니지만 예상했던 것보단 더 매운 맛..!$e$연어초밥은 연어도 두툼하고 상태도 괜찮았어요.$e$돈까스는 두껍고, 치즈도 많아요.$e$전체적으로 보기보다 양이 많은듯!	2016-12-04 11:20:23
대전시 중구 은행동 65-5	연이자카야	3.7	유동현	맛있다	일단 대전에 오래된 줄서서 먹는 맛집중하나로 몇년째 다니는집중 하나이다.오랫만에 갔는데 연어가 더둠해 진거 같고 맛있었다.연어 초밥과 모둠돈까스는 모 말하면 입아프로 모둠돈까스 너무 바삭해서 입이 아플정도다	2017-01-19 09:54:09
대전시 중구 은행동 65-5	연이자카야	3.7	jessy	별로	에비동 튀김 정말 바삭하고 맛있지만 밥의 간은 과하다고 느껴지게 짠데, 사케동은 아무런 간이 안되어있다는게 어이없었다. 연어는 맛있고 새우튀김도 맛있었지만.. 덮밥으로서는 문제가 많은 음식이였고.. 연어가 맛있었기에 다음부턴 연어초밥이나 연어 사시미, 그리고 튀김류를 먹어야겠다고 생각함.	2017-05-11 13:54:49
