store_location	store_name	store_rating	user_id	user_rate	user_review	user_time
대전시 유성구 관평동 542-5	솔밭묵집	4.1	코코브루니	맛있다	평이 너무 안좋다고해서 미루다가 갔는데 완전 맛있음!!!!!!! 묵전3천원. 보리밥하나는 두사람이 먹고도 배부르고 같이나온 된장찌개도 칼칼하니 맛있었다@ 처음먹어보는 묵밥도 맛있고. 종종 애용하게 될듯.	2016-01-28 12:16:18
대전시 유성구 관평동 542-5	솔밭묵집	4.1	Rinny	맛있다	집에서 10분정도되는 거리였는데 식당 분위기는 멀리 나들이온 느낌이었어요. 두명이서 보리밥 2인분 시키려다가 옆 테이블에서 보리밥 양이 많다고 하더라구요. 그래서 보리밥 1인분, 파전, 채묵 먹었는데 둘이서 먹기에 딱 맞았어요. 보리밥은 야채가 많아서 너무 좋았고 파전도 쫄깃하고 너무 맛있었어요. 원래 묵사발같은거 별로 안좋아하는데 여기 채묵은 따뜻하고 고소하더라구요. 너무 맛있게 잘 먹었습니다.	2017-05-05 19:40:17
대전시 유성구 관평동 542-5	솔밭묵집	4.1	밥보다 맛!	맛있다	지난주 출장갔다가  이번주 다시 간 맛집.$e$지난주는 보리밥 묵채 등였고 오늘 먹은 닭도리탕 강추해요. 주문 후 20분 기다릴만 해요.$e$세번째 가면 닭도리탕과 마치 크레이프 같은 도토리전 을 먹겠어용. 좋아좋아용. 왜 고속버스타고 와서 먹는지 알듯.	2017-04-17 14:06:16
대전시 유성구 관평동 542-5	솔밭묵집	4.1	Yunjeong Jeong	맛있다	묵무침과 묵전이 아주 일품이었다.$e$닭백숙도 매우 담백.$e$$e$$e$집밥같았다.  친절한 주인아주머니와 따뜻했던 기와집 안채같았던 방.$e$$e$추천이요^^~	2014-03-03 05:43:06
대전시 유성구 관평동 542-5	솔밭묵집	4.1	김영국	괜찮다	아주 오래전 왔었던 기억에 다시 찾았다. 묵전, 채묵, 보리밥을 시켰는데, 가성비는 훌륭! 직접 담근 된장도 짜지만 괜찮았고. 건강식인 거 같긴 한데 그냥 유명한 집이지 엄청 맛집은 아닌 듯.	2016-01-30 12:48:26
대전시 유성구 관평동 986	라멘우에무라	4.1	준영	맛있다	전국 라멘 투어 다니시는 홍대 쿠자쿠 전 사장님(?)께서 전국 2위 쇼유라멘으로 뽑으신 곳이에요. 다행히 학교에서 그렇게 멀지 않아 다녀왔어요. 일본인 사장님께서 직접 운영하신다고 해요.$e$ 차슈가 5장 정도 올라가있는 차슈멘으로 주문했는데 나오자마자 일단 불향이 확 나더라구요. 그리고 국물 먹었는데 진짜 진하고 깊은 맛에 너무 감동ㅠㅠㅠㅠ 라멘 베라보가 좀 담백한 느낌이었다면 여긴 살짝 자극적이에요! 후추?같은 느낌도 좀 세고.$e$ 면은 자가제면이라는데 얇은 스트레이트면이 엄첨 탱글해요! 쫄면이 되기 직전?? 쇼유 먹을때는 좀 굵은 면을 좋아하는데 여기 면 자체가 맛있어서 그래도 흡족스럽게 먹었어요ㅎㅎ 계란은 완벽한 반숙이 아니라 좀 아쉬웠지만 그래도 먹을만 했구요. 차슈는 엄청 얇고 넓은 수육같은 느낌이에요. 비계도 살짝 붙어있어서 저는 부드럽게 잘 먹었어요.$e$ 채썬 파랑 숙주가 가득 올라가는데 저는 조금만 달라고 부탁드렸어요. 개인적으로 채썬 파 먹으면 입에서 파맛밖에 안나서ㅠㅠ 다음에 또 먹으러 가면 그냥 아예 빼달라고 부탁드릴 것 같아요~$e$ 대전에서 이렇게 맛있는 라멘집 알게돼서 너무 행복해요ㅎㅎ 어제 먹었는데 오늘도 가고싶고ㅋㅋㅋ 진짜 자주 가게될 것 같아요!!	2016-11-03 16:41:10
대전시 유성구 관평동 986	라멘우에무라	4.1	KangYurim	괜찮다	면요리 먹고싶어서 망고플레이트 둘러보다가 간 곳이에요! 소유라멘이 유명하다길래 소유랑 같이 간 친구는 원래 미소를 좋아해서 미소랑 하나씩 시켜서 먹었습니다~ 말씀대로 좌식 자리가 독특해서 정말 일본가게 온 듯한 느낌이 들었구요, 면을 직접 만든다던데 소유랑 미소랑 면의 두께가 달라서 뭔가 라멘마다 맛있는 굵기가 있나보다 싶었어요~ 싱겁게 먹는 사람은 별도 육수를 제공한다 적혀있어서 원래 간이 진한가 싶어 걱정했는데 많이 자극적이지 않았어요. 소유는 깔끔하니 맛있었습니다만 미소를 먹은 친구는 엄청 만족한 것 같진 않았어요^^; 소유같은 경우에는 면이 얇아서 그런지 제가 나오는 시간에 화장실 갔다 오느라 와보니 면이 살짝 불어있었는데 그런것 치고는 끝까지 완전 퍼지지는 않았어요. 물론 불지 않았으면 더 좋았겠죠..ㅠ 여튼 전반적으론 깔끔하고 좋았으나 제 집에선 조금 멀어서 굳이 자주 찾아갈지는 모르겠네요- 깔끔한 맛 좋아하시면 한 번 방문해 소유를 먹어보는 건 좋을 것 같아요!	2017-05-10 22:31:57
대전시 유성구 관평동 986	라멘우에무라	4.1	백승연	맛있다	대전에 괜찮은 라멘집 이에요! 맑은 국물이 정말 맛있어요 ㅠㅠ! ㅎㅎㅎ 앉아서 먹는곳이 정말 일본에서 앉는것처럼 되어있어서 신기했어요! 같이 나온 돈까스는 약간 촉촉하지 않고 마른? 느낌이 있었는데 다음에 또 가보고싶은곳이에요!!	2017-01-06 21:36:39
대전시 유성구 관평동 986	라멘우에무라	4.1	맛집탐험	맛있다	가게 분위기가 진짜 일본에 온느낌이에요! $e$제가 돈가스 덕후라..라멘집에서 돈까스 먹었지만  돈가스도 맛있고 라멘도 맛있어요!!	2016-04-05 03:03:22
대전시 유성구 관평동 986	라멘우에무라	4.1	yjso	맛있다	소유라멘 맛있는집 찾기 어려워서 항상 돈코츠 먹었었는데 여기 소유라멘 깔끔하고 맛있었다	2017-03-27 18:32:26
