,Comment,Comment ID,Member ID,Member Nickname,Rating,Restaurant Address,Restaurant Cusine,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name,Time
0,"추운겨울 뚝배기에 파스타가 담겨 테이블에 도착 지글지글  우 ㅡㅡㅡ와 식욕을 확 당기는 소리에 절로 입안가득 침샘을 자극한다 ㅎㅎ
고소고소한 크림소스가 듬뿍    캬ㅡㅡㅡㅡ
먹는내내 행복했다   음냐음냐",194706,471686,수정,3,대전시 대덕구 송촌동 475-7,4,237212,36.3636414,127.4396946,뚝배기에담은이탈리아,2016-01-26 16:04:04
1,"뚝배기랑 파스타 자체가 어울리지 않아요. 파스타는 계속 퍼지기만 하고, 게다가 메뉴 잘못 나왔는데 제대로 사과도 없고 음식도 오래걸리네요. 오픈때 갔다가 다신 안가고있어요",282834,663375,dew,1,대전시 대덕구 송촌동 475-7,4,237212,36.3636414,127.4396946,뚝배기에담은이탈리아,2016-11-22 00:53:25
2,무난무난,236016,506521,퓽퓽퓽,2,대전시 대덕구 송촌동 449-6,1,35615,36.36585236,127.43674469,오리몽,2016-06-24 22:08:21
3,"개인적으로 가성비가 좋다는 유성구 y스시보다
4천원 더 비싸도 군함초밥, 장어, 연어아부리 등이 나오는
스시류가 더 낫다는 생각이 듦.
스시 종류도 더 낫지만 맛도 더 있는 듯.
우동도 양이 더 많음.
대전 초밥 집중 진정한 가성비 갑! ",273897,629275,데굴데굴,3,대전시 대덕구 송촌동 474-7,3,191317,36.36352921,127.43943024,스시류,2016-10-20 00:40:53
4,완전 맛남,198849,454813,LeeJeongmi,3,대전시 대덕구 송촌동 474-7,3,191317,36.36352921,127.43943024,스시류,2016-02-11 19:10:25
5,"막걸리는 괜찮은데 전은 그닥맛있는편은
아니고 그냥 먹을만한곳",315084,468256, 서영진,2,대전시 대덕구 송촌동 454-6,8,191422,36.3649911,127.4378577,대복상회,2017-03-02 18:06:14
6,"대전 송촌동 똥꼬
상호가 너무 노골적이지만~~~✌

멋진 사장님과 벽만에 그려진 그래비티
빈티지한게 분위기 짱이라는 

기본적으루 냄비라면 기본셋팅에
글쓴이는 똥집통마늘구이를 먹었지요
안주빨에 술이 술술~~~캬
오늘도 거하게 한잔드시구 
똥집튀김까지 흡힙하셨다눈~~ㅋ
매일먹어두 안질린다웅

담주도 달려요~~~

",236672,574830,이은주,3,대전시 대덕구 송촌동 465-1,1,261470,36.3642889,127.4386898,똥꼬,2016-06-27 03:50:44
7,"티비에서 수비드스테이크보다가 대전에도 수비드스테이크를 판매하는곳이있다고해서 찾아와봤는데 진심 고기가 입에서 살살녹았뜸>_< 입에들어가는순간 고기는 사라짐...ㅎㅎㅎ 
세트에 포함된있던 알리오올리오도 짱짱",153363,259770,데힛,3,대전시 대덕구 송촌동 449-4,4,35822,36.3660689,127.4372407,비트라,2015-07-19 16:49:48
8,"주문한 메뉴 : 추어칼국수 / 추어탕 / 추어만두

전반적인 가성비가 아주 훌륭한 집.
추어칼국수 면발은 추어베이스하고 잘 어울리면서도 마지막 면발까지 불지 않고 잘 살아있음. 6000원.
추어탕은 밥을 먹고 깊은 사람들이 선택하면 될듯. 추어칼국수보다 건더기가 많이 들어감. 7000원
추어만두는 일반적닌 고기 물만두랑 큰 차이가 없음. 비린내를 잡은게 대단하다면 대단한데, 약간 속는 느낌. 맛도 있고, 양도 넉넉하니 만두 생각나거나 아이랑 같이 가면 시키는걸 추천. 5000원.

이 가격대에서 기대할수 있는 최고의 맛인듯.
추천.",373638,839690,임준혁,3,대전시 대덕구 송촌동 246-12,1,35653,36.3538744,127.4413928,대청마루옥순네추어칼국수,2017-08-20 10:09:27
9,,59685,27355,다해,3,대전시 대덕구 송촌동 290-6,1,35660,36.35604095,127.44304657,오리사냥,2014-07-29 20:10:03
10,,41228,17870,한승우,2,대전시 대덕구 송촌동 290-6,1,35660,36.35604095,127.44304657,오리사냥,2014-05-26 23:37:09
11,"코다리조림에 밥둘시켜서 둘이먹음
코다리를 돈내고 먹은건 첨인데 괜찮네용 ㅎㅎ
식전호박죽도 넘맛있고 간도 적당하고!
떡한덩이주는게 주관적으로 맘에들어요 ㅎㅎ떡성애자라..

돈아깝지않게 먹고왔습니다^^",334976,479659,쏘쏘,3,대전시 대덕구 송촌동 450-5,1,268265,36.36578897,127.43760522,코다리밥상,2017-04-29 21:31:40
12,"실내는 깔끔하고 주방이 유리로 오픈되어있숩니다
면발이 쫄깃하고 탱글탱글해서 맛있고 짬뽕은 다양한 해산물이 들어있습니다 양도 푸짐하고 좋습니다
개인적으로 탕수육을 맛있게먹었는데 고기가 실하고 통통해서 놀랬네요 ㅎㅎ ",112550,55771,kimilonko,3,대전시 대덕구 송촌동 564-10,2,189740,36.355996,127.4443647,미루손짜장,2015-01-19 18:28:09
13,"예전에 진짜 맛있었는데..
주인이바뀌었는지 볶음짬뽕시켰다가
진짜욕나올뻔해서 전화해서 다시가져가라했음
그후로발길 끊음",223939,550375,안기현,1,대전시 대덕구 송촌동 475-4,2,191526,36.3636893,127.4399322,리엔춘,2016-05-12 18:11:52
14,대전에서 괜찮은 고깃집을 찾는다면 추천하고싶은 곳이에요. 가격대비 밑반찬이 굉장히 잘 나오구요. 고기도 맛있어요. 깻잎에 싸서 먹거나 속젓에 찍어먹거나 등등! 찌개도 두가지 나와요. 워낙 맛집이라 항상 북적거려 편안하고 조용한 식사는 어렵지만 고기에 소주한잔 하기 좋은 곳입니다 :),284453,663375,dew,3,대전시 대덕구 송촌동 472-6,1,186372,36.3632692,127.4387292,송촌주먹구이,2016-11-28 20:41:35
15,꼼장어도 맛있,303391,709879,선호,3,대전시 대덕구 송촌동 472-6,1,186372,36.3632692,127.4387292,송촌주먹구이,2017-01-26 13:35:39
16,"예전에 허경환오나미가 데이트 하면서 먹었던 곳이라 너무 궁금했어요! 
모듬이랑 명란구이 양된장찌개 이렇게 주문했는데 고기양이 좀 적어보였는데생각보다 부족하진 않았구요. 늑간살이 특유의 양냄새 진해서 저는 좋았어요ㅎㅎ 구운 백김치에 화이트 소스 찍어먹는 것도 꿀맛~
명란 구이는 생각보다 사이즈가 작았고 퀄이 그렇게 좋아보이지는 않았지만 그래도 그 자체로 맛있었어요ㅠㅠ 마요네즈랑 와사비해서 김 싸먹으니 진짜 술안주..
양된장찌개는 양자가 붙어있어서 고기 좀 있을 줄 알았는데 그냥저냥한 된장찌개가 나와서 아쉬웠어요. 채소가 그리 많거나 맛있는 것도 아니고 그냥 먹던 갈빗대 넣어줘요
괜찮다와 맛있다 사이!",286694,47875,준영,3,대전시 대덕구 송촌동 456-7,4,277154,36.36480105,127.43865153,징기스,2016-12-07 15:52:52
17,"고기,볶음밥 최고
사이드로 나오는 해물뚝배기도 최고",303390,709879,선호,3,대전시 대덕구 송촌동 453-7,1,35864,36.3646388,127.4375686,닭으로,2017-01-26 13:28:39
18,쏘가리매운탕 강추!,168694,356422,이봉교,3,대전시 대덕구 송촌동 453-2,1,204228,36.3653251,127.4373781,금강나루,2015-09-18 19:19:11
19,"가격은 7500~9000원이였어요. 

저희는 오리널하고. 새로나온 버거를 먹었어요. 

우선 패티 자체가 맛있구요. 빵만 먹엇는데 빵도 맛있었어요. 양도 많고. 샐러드랑 감튀까지 주는 가격이라 가성비 짱짱 그리고 양이 너무많아서 다 먹기 힘들었어요!! 점심에 먹고 저녁까지 안먹었는데 계속 배불렀어요 ㅎㅎ

저는 개인적으로 오리지날버거가 더 맛있었어요~",352877,456341,joo,3,대전시 대덕구 송촌동 455-8,4,285161,36.3641603,127.4376943,준벅,2017-06-22 23:32:48
20,여기 삼각갈비 대박 맛나요 가격대가 쫌 있어요,168695,356422,이봉교,3,대전시 대덕구 송촌동 456-12,2,35968,36.3646956,127.438755,상하이양꼬치,2015-09-18 19:20:58
21,,103946,47540,박진희,3,대전시 대덕구 송촌동 450-4,1,35677,36.3656519,127.437355,샤브향,2014-12-05 12:14:27
