,Comment,Comment ID,Member ID,Member Nickname,Rating,Restaurant Address,Restaurant Cusine,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name,Time
0,전민동 맛집이자 수제버거 맛집인 플레이버거 오랫동안 자리를 유지한만큼 맛은 역시나 맛있다 ㅎ,303257,699254,유동현,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2017-01-26 00:31:44
1,분위기 좋고 버거맛도 훌륭한 수제버거전문점 전민점이 유독 재료도 신선한거 같아요!! 오랜시간 사랑을 받는 이유를 알것 같은 맛집입니다:),154899,136675,민동청년,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2015-07-24 02:46:21
2,"학교 앞 어은동에도 있는 가게라 뭔가 새로움을 기대하고 가지는 않았다
안 먹어본 메뉴 중 베이컨버거가 눈에 띄어서 주문해봤는데 세상에
깡패도 이런 맛깡패가 없다 엄청난 두께의 패티와 존재감을 잃지 않고 확실하게 맛을 내는 베이컨....
해쉬브라운도 적당하게 잘 구워줬다",271652,609341,재모,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2016-10-12 02:18:58
3,일단 모든메뉴를 먹어봤는데 크리에이티브버거(생크림올라간버거)가 제일 맛있었고(개인취향) 남자친구는 더블버거(패티2장)이 제일 좋다고 했다 하지만 싼버거들도 충분히 맛있고 다만 핫칠리버겈ㅋㅋㅋㅋㅋ매운걸 진짜 못먹어서  좀 힘들었다 고추냉이들어있다 매우 추천하는 버거집 #탄산음료 무료다,181554,440510,Hayoung,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2015-11-25 18:56:41
4,전민동 수제버거계 최고존엄.. 재료들이 너무너무 신선하고 맛있음. 같이 나오는 샐러드까지 같이 먹으면 그냥 온몸이 디톡스되는 느낌이에요. ,314403,570522,Noeyod,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2017-02-28 17:30:21
5,양 많고 맛있다. 다른 수제버거집을 돌아다녀 봐도 자꾸 생각나는 곳,365394,825687,JeongYuneui,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2017-07-30 01:18:35
6,맛있어요!,350236,9354,김희,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2017-06-13 16:43:32
7,.,309924,478541,joooooonit,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2017-02-16 11:45:16
8,Delicious burger,361442,725800,Zak,3,대전시 유성구 전민동 390-4,4,213559,36.39668928,127.4045917,플레이버거,2017-07-19 12:39:01
9,"대전에서 족발원탑으로 알려진 광세족발. 예약하고 가야 먹을 수 있다. 늦은 저녁에도 사람들로 북적였다. 4명이서 쟁반국수 하나와 족발 가장 큰것을 주문했다. 깔끔한 부추양파부침, 콩나물국, 상추깻잎쌈, 양념장이 나온다. 밑반찬은 베이직하지만 신선한 재료로 만들어 나온다. 

오향장육 향을 맡으면서 기대하는 마음으로 조금만 기다리면 얼마 안있어서 족발이 나온다. 차르르 흐르는 정직한 윤기. 한입 그냥 먹어본다. 비계 부분이 쫜득한 스타일은 아니고 오히려 살살살 녹는다고 보는게 옳다. 살코기는 단단해보이는데 부드럽게 씹힌다. 모든게 딱 알맞다. 라는 표현이 내내 떠올랐다. 다만 먹다보면 느끼하다. 그럴땐 쟁반국수를.. 익히 그렇듯 쟁반국수와의 궁합도 잘 맞았다. 시원하고 달달매콤한 양념이 입맛을 더 돋운다. 30분도 안되어서 두접시가 동났다. 이제야 가본 것이 후회되었던. ",328668,577319,별이,3,대전시 유성구 전민동 329-18,1,37475,36.39869,127.4036619,광세족발,2017-04-12 10:06:55
10,5시 30분 쯤에 전화해서 예약하고 갔어요 ㅎㅎ 6시반쯤 먹고싶었는데 7시반부터 된다고 하시더라고요 ㅎㅎ 족발은 진짜 진짜 부드러워요! ㅎㅎㅎ 잡내도 하나도 안 나고 맛있었어요 ! 제 친구는 너무 부드러워서 조금만 더 쫄깃했으면 좋겠다고 했어요 ㅎㅎ 막국수도 맛있고 양파+부추도 약간 신맛이 나는게 좋았어요 ㅎㅎㅎㅎㅎ! ,358947,553856,백승연,3,대전시 유성구 전민동 329-18,1,37475,36.39869,127.4036619,광세족발,2017-07-12 00:25:27
