,Comment,Comment ID,Member ID,Member Nickname,Rating,Restaurant Address,Restaurant Cusine,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name,Time
0,"대체 왜 서울에는 두부두루치기가 없는것일까ㅠ.ㅠ
대전에 유명한 곳이 몇군데 있는데, 그 중 하나인 진로집에 다녀왔다. 부모님이 대학시절때부터 있던 곳이라 좁고 조금 낡았다. 북적북적
매운맛 두부두루치기 소, 순한맛 오징어두부두루치기 중, 칼국수 2, 공기밥 하나를 시켜 세명이 다 먹었다;; 많이 먹긴 했지만 양자체가 많지는 않은것같다.
맛있다ㅠㅠ 두부두루치기는 사랑..
굉장히 연한 두부를 사용하고, 두부 외에는 아무것도 들어가있지 않아서 되게 기본에 충실한 느낌?! 칼국수도 우동면 같은 느낌으로 깔끔했다. 순한맛과 매운맛은 같은 양념에 묽기만 다르게 하신것같다. 사진에서도 볼 수 있듯, 매운양념에 물탄게 순한맛인듯..?
중간맛 추천드립니다ㅋㅋㅋㅋ
맛있게 먹고왔지만 그래도 사실 나는 대선칼국수 두부두루치기가 짱인듯하다>.<",303379,567494,쌤J,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2017-01-26 11:54:23
1,"사그라들지 않는 대전뽕을 해소하지 못하고 결국 당일로 다녀왔다. 8시간 먹방 개꿀ㅋ 일행 중 굉장한 두부러버가 있어서 두부두루치기를 먹으러 왔다. 골목 안 쪽에 위치해있지만 찾기엔 어렵지 않다.

3명이서 중 자(15,000원) 주문했는데 굉장히 배부르게 먹었다. 두부러버 전용으로 두부전(5,000원)도 하나 시켰는데 바삭하다는 느낌도 들긴했는데 다시 생각해보니 워낙 두부두루치기가 부드러워서 더 그랬을지도? 게다가 크다 완전 짱! 엄청 까지는 아니지만 꽤나 맵다. 매운 걸 못 먹어서 좀 힘들었다. 땀 삐질삐질ㅋㅋㅋㅋ 매운맛 강도 조절이 가능하다는 걸 리뷰 쓰면서 알았다... 두부가 굉장히 밀도 높은데 두부러버가 너무너무 만족해해서 내가 더 뿌듯했다//_// 밀도도 높으면서 부들부들하니 계속 들어간다.

사실 두부 말고 다른 것도 있을 줄 알았는데 정말 두부 밖에 없어서 당황했다...ㅋㅋㅋㅋㅋㅋ양이 많긴해도 이걸로 배가 부를까 했는데 포만감도 쩔고 소화가 정말 빨라서 8시간 먹방 스타트로 딱인듯. 완전 만족!",326089,180342,프리즘,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2017-04-04 01:42:23
2,30년이 훌쩍 넘은 오래된 맛집! 두부 두루치기만 먹긴 아쉬워서 오징어랑 반반 섞여있는걸로 먹었어요. 두부 정말 부드럽고 오징어 탱탱하고 정말 신선함ㅠㅠㅠㅠ이런 두부 두루치기는 처음이었어요 진짜 존맛...그렇게 맵진 않고 그냥 '매콤하네~'생각할 정도니까 너무 걱정하지 않으셔도 돼요! 국수는 두툼하고 탄탄한데 뭔가 소스가 잘 배어들어서 좀 아쉬웠어요. 밥이랑 먹기를 추천!!!,172099,47875,준영,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2015-10-08 17:46:30
3,"드디어 진로집방문-!
둘이서 두루치기 소자에 부추전, 사리와 밥하나씩 먹으니 배터질듯 막걸리까지!
보통맛인데도 매운걸잘못먹는 저한텐 매웠지만 맛있어서 계속먹게되네용
부추전도 좀 탓나 싶었는데 얌전하니 잘만드신듯 
적덕식당에서 먹은 두루치기는 두부도 그렇고 식감이 터프한게 좀 상남자같았다면 
진로집은 두부도 부드럽고 맛도 좀더 깔끔하네요^^
물론둘다 맛있습니당
다른친구들에게도 추천해주고 싶은곳!",373908,479659,쏘쏘,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2017-08-20 21:52:32
4,너무 맛있어서 또 방문하는 진로집! 이번엔 친구 더 데리고 4명이서 가서 오징어두부두루치기 대자랑 두부전 시켜막었어요. 재방문 했는데도 저번의 감동이 그대로 느껴져서 좋았어요ㅎㅎ감칠맛 나는 매콤함!!근데 먹다보니 좀 많긴 하더라구요ㅋㅋㅋ 아마 대자가 5~6인용이 아니었을까..싶네요. 그리고 두부전은 겉은 얄팍하게 파삭하고 속은 계란찜처럼 부드러운게 간장 속의 파 한조각 올려서 먹으면 정말 맛있더라구요! 손바닥만한 두부전 4조각 나오니까 양 조절 잘하셔야해요. 이번엔 포장까지 해왔는데 역시 포장도 굳굳!! 너무 맛있게 잘먹었어요ㅎㅎ,182637,47875,준영,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2015-12-02 02:21:18
5,"오랜만에 방문한 제 최애 두부두루치기집이에요. 
이번엔 오징어 없이 그냥 두부로만 맵게 해서 먹었는데 두부 양이 더 많은 것 같아 좋았어요! 그리고 서비스로 주신 두부전도 어쩜 이리 부드러운지ㅠㅠ 왜 집에서 먹는 두부전은 이 맛이 안나죠..?!
두루치기 먹다보면 땀 뻘뻘나지만 너무 맛있어서 계속 먹게 돼요ㅎㅎ 내부는 허름하지만 에어콘도 꽤 시원하게 틀어주셔서 괜찮아요. 생각해보니까 이번엔 떠먹는 국물 왜 안주셨지..",249493,47875,준영,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2016-08-02 15:58:40
6,"두부오징어두루치기 중간맛으로 작은것(13000), 칼국수 (4000) 시켰어요. 
가게 분위기는 딱 외할머니집스러운 ㅋㅋㅋ 골목에 쏙! 숨어있는 맛집이에요~
두부가 정말 맛있더라구요 고소한 콩두부 맛이 계속 숟가락을 부르는 맛이에요!! 양도 엄청 푸짐하고, 기름기하나 없는데도 고소하고, 매콤한게 엽떡처럼 화끈해요

칼국수를 추가했는데, 국물이 약간 조미료 맛이 나지만 그래서 더 좋았던 ㅎㅎ 칼국수 면을 두루치기에 비벼먹어도 맛있어요~ 
저렴하고 푸짐해서 좋았어요",248630,436262,Joo,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2016-07-31 11:03:53
7,"대전의 명물 두부두루치기! 줄여서 둡둘칙..

처음 들었을 땐 고기 두루치기에 두부를 넣는군! 이라고 생각했는데 두부로만 만든다길래.. 그걸 왜 돈주고 사먹어? 두루치기로서의 정체성을 잃는걸 이라고 생각했으나..

사먹어보니 알겠다 이거 대존맛 대전오면 이거 꼭 드세요 여러분

옆 테이블에서 오지 않은 일행에게 전화 걸어서 하시는 말씀.. '택시기사한테 진로집이라고 하면 알텐데? 대전 기사 중에 진로집 모르는 사람 없어' 라고 단호하게 말씀하심. 그만큼 이 집 어마어마하게 유명하다. 

매콤하게 만든 양념장에 두부를 얹어 낸다. 별거 없어 보이지만 이거 소주랑 체고궁합 자랑하심.. 적당히 칼칼한 소스에 두부랑 같이 흡입하면 크

두부전도 시켜봤는데 집에서 하면 별 느낌 없는데 여긴 또 맛있다. 두툼한 두부 네 덩이가 기름에 지져서 나오는데 이것도 또 소주도둑..

두부 대잔치가 이렇게 행복할줄이야 대전명물인정",361253,516849,Kuhn,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2017-07-18 22:33:06
8,"드디어 와본 진로집!!
밀도 높은 두부가 딱 취향저격 식감 ㅠㅠㅠ
양념도 너무 맛있고, 우동 사리 추가해서 국물에 비벼먹으면 더 맛있다
매콤하니 딱 반주 생각나는 맛",226828,71218,용,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2016-05-23 10:55:43
9,"진짜 맛있어요..!ㅇ!
막걸리도 달지 않아서 더 좋았어요
그런데 두부 두루치기가 워낙 매콤해서 이걸 먹고 막걸리를 마시면 좀 많이 달아요
너무 맛있어서 집에서 따라해보았지만 역시 무언가 부족한 맛이 나더라고요
조만간에 또 먹으로 가고 싶은 곳 !",345420,8184,깹이,3,대전시 중구 대흥동 314-1,1,16920,36.3258752,127.4247025,진로집,2017-05-29 10:59:26
