Member ID,Restaurant ID,Restaurant Latitude,Restaurant Longitude,Restaurant Name
10516,188064,36.3669343,127.3805571,베스타
10516,192034,36.3748794,127.31995570000001,인생극장
10516,36789,36.3505898,127.3881261,서가앤쿡
10516,35606,36.3592648,127.4265946,오문창순대국밥
10516,203686,36.3267667,127.42755819999999,팬텀팬스테이크
25988,221137,36.33182952,127.43354821,성심당
25988,193024,36.327543299999995,127.4268212,성심당케익부띠끄
25988,164111,36.32264709,127.41099548,교원파닭
25988,188233,36.353419,127.3777997,이태리국시
25988,37834,36.36299896,127.35623932,라라랄라
27915,36789,36.3505898,127.3881261,서가앤쿡
27915,36655,36.3547365,127.3799811,인디
27915,16836,36.332143200000004,127.428757,금성삼계탕
27915,16920,36.325875200000006,127.4247025,진로집
27915,165325,36.362893400000004,127.3489831,앨버트
28814,36665,36.34291508,127.38813912,풍전삼계탕
28814,193864,36.3632658,127.3580625,디에떼에스프레소
28814,221910,36.29709625,127.33823395,펄스맥
28814,198454,36.373913200000004,127.32018000000001,하남돼지집
28814,189740,36.355996000000005,127.44436470000001,미루손짜장
55771,36634,36.34955215,127.37825012,모루
55771,186045,36.42627335,127.38977814,이비가짬뽕
55771,186045,36.42627335,127.38977814,이비가짬뽕
55771,259588,36.3243171,127.425126,하이드아웃
55771,36632,36.35633087,127.38907623,애슐리
92347,36784,36.3541335,127.37547350000001,로보쿡
92347,37379,36.3623443,127.35787079999999,플레이버거
92347,36671,36.367484499999996,127.3825631,설악칡냉면
92347,16906,36.3285892,127.42359099999999,광천식당
92347,192946,36.3607473,127.35028759999999,와플몽
180342,164569,36.3070321,127.36909720000001,우리밀만두
180342,193864,36.3632658,127.3580625,디에떼에스프레소
180342,36665,36.34291508,127.38813912,풍전삼계탕
180342,198454,36.373913200000004,127.32018000000001,하남돼지집
180342,221910,36.29709625,127.33823395,펄스맥
184921,164569,36.3070321,127.36909720000001,우리밀만두
184921,198454,36.373913200000004,127.32018000000001,하남돼지집
184921,36665,36.34291508,127.38813912,풍전삼계탕
184921,193864,36.3632658,127.3580625,디에떼에스프레소
184921,189740,36.355996000000005,127.44436470000001,미루손짜장
298066,36789,36.3505898,127.3881261,서가앤쿡
298066,36655,36.3547365,127.3799811,인디
298066,16836,36.332143200000004,127.428757,금성삼계탕
298066,16920,36.325875200000006,127.4247025,진로집
298066,165325,36.362893400000004,127.3489831,앨버트
329090,16848,36.333851,127.4293622,태화장
329090,36823,36.348113899999994,127.37815259999998,마마러브파이
329090,189576,36.362987,127.35703459999999,콜마르브레드
329090,37559,36.36310196,127.35644531,비바돈까스
329090,16879,36.36233529999999,127.3481922,동해원
389393,36784,36.3541335,127.37547350000001,로보쿡
389393,37379,36.3623443,127.35787079999999,플레이버거
389393,36671,36.367484499999996,127.3825631,설악칡냉면
389393,16906,36.3285892,127.42359099999999,광천식당
389393,192946,36.3607473,127.35028759999999,와플몽
407456,36634,36.34955215,127.37825012,모루
407456,186045,36.42627335,127.38977814,이비가짬뽕
407456,186045,36.42627335,127.38977814,이비가짬뽕
407456,259588,36.3243171,127.425126,하이드아웃
407456,36632,36.35633087,127.38907623,애슐리
440510,36634,36.34955215,127.37825012,모루
440510,186045,36.42627335,127.38977814,이비가짬뽕
440510,186045,36.42627335,127.38977814,이비가짬뽕
440510,259588,36.3243171,127.425126,하이드아웃
440510,36632,36.35633087,127.38907623,애슐리
542643,36634,36.34955215,127.37825012,모루
542643,186045,36.42627335,127.38977814,이비가짬뽕
542643,186045,36.42627335,127.38977814,이비가짬뽕
542643,259588,36.3243171,127.425126,하이드아웃
542643,36632,36.35633087,127.38907623,애슐리
567494,188064,36.3669343,127.3805571,베스타
567494,192034,36.3748794,127.31995570000001,인생극장
567494,36789,36.3505898,127.3881261,서가앤쿡
567494,35606,36.3592648,127.4265946,오문창순대국밥
567494,203686,36.3267667,127.42755819999999,팬텀팬스테이크
