store_location	store_name	store_rating	user_id	user_rate	user_review	user_time
대전시 유성구 상대동 468-4	유성닭발	3.8	지유♥	맛있다	여기 친구들하구 자주가는곳이예요 ㅎ 매운닭발 워낙좋아해서 ㅎ불피워주는 비주얼도 좋고  계란말이 가격은 좀 있지만 왕두툼해서 요거 하나로도 소주 몇병은 마셔요 ㅎ 워낙 매운걸 잘먹기도 해서 유성닭발은 많이 매운건아니구요 그냥 적당히 매콤해서 갠찬아요 ~ 저히는 거이 오돌뼈도 같이 주문하는데 처음에 가면 닭발만 먹다가도 술좀 들어가면 쫌씩 주워먹기 좋아서 오돌뼈도 좋아해요 ㅎ	2015-07-13 12:31:42
대전시 유성구 상대동 468-4	유성닭발	3.8	코코미	맛있다	요기 완전 꿀맛. 이제 이사와서 못먹지만 가끔 생각남. 닭발도 맛있고 불닭도 맛있고 무엇보다 후라이드 순살치킨이 대박. 바삭바삭하고 매운 맛을 잘 달래주는 기특한 치킨임ㅜㅜ 배달이 잘 안되고...그래서 직접가서 픽업해오는 수고를 하면서도 먹을만함 추천	2015-08-29 05:08:47
대전시 유성구 상대동 468-4	유성닭발	3.8	참조기	맛있다	매운걸 그리 잘먹지 못하는 나도 스트레스 받으니 닭발이 땡긴다는 걸 깨달음. 친구한테 놀러가는 김에 그 동네 맛집 검색하다가 찾은곳! 요약하자면 신전떡볶이를 먹을 수 있는 자는 먹을 수 있는 곳이다. 딱 포기하지 않을 정도로 맵다. 그리고 맛있다ㅠㅠㅠ으어어ㅓ 앞으로 스트레스 받을때마다 닭발 먹어야징.	2017-06-08 11:00:11
대전시 유성구 상대동 468-4	유성닭발	3.8	이상철	맛있다	국물닭발 괜찮아요 요즘 다른곳도 이곳때문인지 국물닭발 생겼더라구요 땡기는 매운맛입니다 비오는날 생각나요~~^^	2016-10-31 19:47:10
대전시 유성구 상대동 468-4	유성닭발	3.8	.	별로	닭발이 다 부셔져있고 너무 달아요....	2014-12-10 17:44:02
대전시 유성구 상대동 477-6	아카바의식탁	3.7	쌤J	맛있다	호옹 도안에 이런곳이 있다니~~$e$아쥬 맛나게 잘먹고 왔어요>_<$e$유명한 새우에그베네딕트와 피자(하프콰트로2)를 먹었습니다. $e$$e$새우에그베네딕트는 익히알던 에그베네딕트보다는 건강한 새우버거느낌이었어요!ㅋㅋㅋㅋ 새우패티(?!)가 굉장히 실하고 크기도 생각보다 커서 배가 부른 메뉴였네요. 노오란 소스가 머스타드를 이용해서 만든것같은데, 저는 이 향이 조금 강한 것 같아 덜어내고 먹었습니당. 그치만 특이하고 새우도 통통하니 아주 맛났어요$e$화덕을 들여오면서 피자메뉴가 생겼다고 하는데 역시 화덕피자인만큼 쫄깃쫄깃 맛있었구요. 콰트로 포르마지의 치즈가 대박이었습니당$e$가격도 비싸지 않고 여러모로 기분 좋은 식사였네욤ㅎㅎ	2016-12-25 16:16:36
대전시 유성구 상대동 477-6	아카바의식탁	3.7	테오LIFE	괜찮다	오랜만에 다시들려본 아카바,$e$저번에 주문한 리코타와 다른메뉴로 알리오 올리오 그리고 매콤낙지덮밥으로 주문하였습니다. 앗 빠트린게 있었는데... 밥은 흑미로 사용하신다하네요.$e$$e$리코타는 드레싱이 조금 부족했던걸 제외하면 맛있게 먹었습니다. 이제서야알은거지만... 곁들여진 호두가 달달해서인지 리코타와 같이먹으니 더 맛있네용.$e$알리오올리오는 페퍼론치노의 매콤매콤한 맛이 뒷받침을해서 좋았으나... 오일이 좀 많았던것같아요...그래서인지 파스타 밑부분이 거의 오일범벅...$e$매콤낙지덮밥은 엄청매콤하다기 보다는 매콤반 달콤반인 느낌... 전 괜찮게 먹었는데, 아마 단것보다 매콤매콤한걸 찾는분께는 입에 안맞으실수있을듯...$e$$e$덮밥양이 좀 많았던탓인지 둘이서먹기엔 좀 버거웠던것같네요... 배가 빵빵하다....	2017-05-02 13:52:52
대전시 유성구 상대동 477-6	아카바의식탁	3.7	테오LIFE	맛있다	헣.... 이렇게 맛있어도 되나요ㅠㅠ... 이번에 먹은메뉴 (이름이...)피자, 차돌박이로제 파스타, 리코타셀러드 그리고 함박스테이크 중 발사믹과 치즈때문인지 리코타셀러드에 푹 빠졌습니다ㅠㅠ....물론 함박스테이크도 독특한 소스맛이 좋았습니다ㅠㅠ 양은 많은편입니다! 2분이서 가실땐 3개만 주문하셔도 충분히 드실수있을듯!	2016-12-25 01:50:32
대전시 유성구 상대동 477-6	아카바의식탁	3.7	테오LIFE	괜찮다	어머니의 생신으로 재방문하였습니다.$e$지난번에 너무 많이시켜서인지... 이번엔 3가지로 지난번에 먹었던 리코타셀러드와 함박스테이크 그리고 추천으로 라자냐를 주문하였습니다. $e$함박과 리코타는 지난번에 먹었던 맛과 동일하여 만족하였습니다.$e$처음으로 주문해본 라자냐는 토마토소스맛이 강해서인지 좀 많이 짰던편이여서 아쉬웠습니다.  하지만 짭짤한맛을 원하시는분이라면 좋아하실것같네용	2017-02-27 14:51:30
대전시 유성구 상대동 477-6	아카바의식탁	3.7	백승연	맛있다	오픈시간에 20분정도 지나서 갔는데 사람이 많았다...함박스테이크 소스가 진짜 맛난다 ㅠㅠ 샐러드도 맛있었구...근데 라자냐는 내가 미국에서 먹던맛을 생각해서 그런지 가격에 비해 양도 너무 작고 ㅠㅠ 맛도 그저그랬다!  함박스테이크는 진짜 추천!	2016-10-06 12:50:20
대전시 유성구 상대동 469-4	미랑참치		hyunmin	맛있다	참다랑어를  제대로 먹을수있는 곳이네요 보통주문했는데 확실히 다른데랑 참치가 틀리네요 스끼도 먹을만한것들루 제대로 나오구요$e$다음에 스끼다른 종류 내주신다니 또 들를께요ㅋ	2015-04-11 22:33:56
대전시 유성구 상대동 469-4	미랑참치		장진욱	맛있다	대전 놀러갔다가 가봤어요$e$원래 회 잘못먹는데 주인장님이 추천해주신  모듬. . 뭐라고 하던데 암튼 완전 맛있게 잘먹었어요$e$골뱅이 숙회도 끝내줘요$e$술 땡기는 맛~ㅋㅋ	2015-04-06 18:14:13
대전시 유성구 장대동 307-13	바질리코		성지호	괜찮다	사람이 너무 많아서 사진을 제대로 못찍었어요 ㅠㅠ$e$로즈마리세트인가? 4인 세트인데 그거 하면 식전빵, 샐러드, 파스타, 밥, 피자 가 나와요. 이번에 10명이서 갔는데 로즈마리세트 2개 해서 해물 토마토파스타와 몽골리안 밥, 단호박 피자로 똑같이 두개 시켰어요. $e$샐러드는 매번 조금씩 바뀌는데 그냥 평범한 샐러드 야채와 통조림 강낭콩, 치즈가루 약간과 나초칩이 나와요. 드레싱은 상큼한 과일향 드레싱인데 여기서 직접 만드시는것 같고요. $e$파스타는 제가 크림 파스타를 싫어해서 먹어본적이 없지만 토마토 파스타 소스가 진짜 맛있어요! 소스만 떠먹어도 좋고 해산물도 듬뿍 들어있어서 식전빵이랑 같이 먹기에도 괜찮아요. 다른곳보다 좀더 깊고 부드러운 맛이 있는것 같아요.$e$밥은 확실히 몽골리안 밥이 제일 맛있어요. 죽순, 파프리카, 피망, 버섯, 새우 등등 야채가 무지막지하게 많고 굴소스, 사프란 등등의 향신료로 색과 맛을 낸 볶음밥인데 기름기가 좀 많은게 흠이지만 야채가 많아서 가볍게 먹을수 있어요.$e$저는 여기에 나오는 메뉴중에 단호박 피자를 제일 좋아해요! 달달한 단호박샐러드 덩어리를 도우위에 툭툭 올려 치즈와 함께 바삭하게 구워냈는데 피자 끄트머리가 없을만큼 위에 부재료를 많이 올렸고 단호박의 달달함과 치즈의 짭짤함이 정말 잘 어울려요! $e$예전같으면 맛있다룰 줬겠지만 요즘엔 사람이 너무 많아서 서비스의 질이 조굼 떨어진 감이 있어요. 음식도 순서대로 나오는게 이니라 한번에 와르르 다 나오고 내부가 너무 시끄러워서 음식이 코로 들어가는지 입으로 들어가는지 모르겠어요. 오늘은 특히 더더욱 시끄럽고 정신없어서 다 먹고 나니까 괜히 왔다는 생각까지 들더라구요. 후식으로 아이스크림과 커피를 자유롭게 먹을수 있는데 아이스크림 스쿱이 하나밖에 없는데다가 뜨기도 엄청 힘들어서 줄이 길어요. 커피는 그럭저럭 괜찮았구요.$e$예전에는 가족들끼리 기념일에 조용히 밥먹으러 오기 딱이였는데 요즘엔 이름 알려지면서 사람이 너무 많으니까 먹는내내 정신이 하나도 없네요.$e$그냥 괜찮다!	2017-01-14 15:00:14
대전시 유성구 장대동 307-13	바질리코		송준현	괜찮다	그냥 패밀리 레스토랑 수준. 예약 필수래서 기대했는데 망플의 리뷰는 정확했다... 적당한 가격에 적당한 맛.$e$$e$여기 피자가 피자필 피자와 같은 가격이라니 충격과 슬픔.$e$몽골리안 볶음밥은 유산슬 밥 같은 느낌. 굴소스에 양파에 해산물과 볶아낸게 다를게 없음.	2017-02-28 21:08:45
대전시 유성구 장대동 307-13	바질리코		숭지	별로	단 한 번 방문이라 일시적인 것일수도 있지만... $e$홀이 넓고 손님이 굉장히 많아 성업하는 식당인데, 가족 단위가 많아 어린 아이들로 인해 매우 번잡하고 시끄러웠어요ㅠㅠ $e$그리고 음식맛도 다른 동네에 있는 지점과 다르게 맛있게 느껴지지 않아 남기고 왔습니다... 그날 너무 바빠서 볶음밥 등의 조리 상태가 평소와 달랐을 수도 있겠네요...	2016-01-25 02:43:50
대전시 유성구 장대동 307-13	바질리코		클래식.	괜찮다	걍 존맛인 여기 피자 몽골리안볶음밥 개썅호 ㅠㅠ♥	2015-06-04 09:01:15
대전시 유성구 장대동 307-13	바질리코		전나은	맛있다	몽골리안 덮밥인가 맛잇음	2014-07-30 09:32:57
대전시 유성구 상대동 472-2	육앤샤		김용수	맛있다	여기는 한우암소 2등급 이상으로 육회나사시미를 만듭니다.가격저렴하고 한우특유의 육회맛이 일품 입니다,식사로 샤브샤브하고 불초밥이 맛있습니다$e$건담으로 장식한인테리어로 깔끔합니다	2015-04-13 19:35:48
대전시 유성구 상대동 453-9	시카고짬뽕		지유♥	맛있다	요기 처음 오픈햇을때부터 갔던곳인데 맛나요 ㅎ 망치돈까스 딴샴먹는거보고 비주얼에 반해서 주문햇는데 역시 굿이고 ~ ^^$e$짬뽕도 적당히 진하고 얼큰해서 맛있게 먹구온거같아요 ㅎ$e$시카고피자는 치즈가 엄청나서 치즈 진짜 엄청좋아하시는분들 가면 엉청 좋아하실듯해요 ~ 근데 이집에서 최고는 망치돈까스를 제일 맛있게 먹엇던것같아요 ㅋㅋ 살코기도 두툼하고 바싹한게 맛있엇어요~	2015-07-12 08:09:23
대전시 유성구 상대동 453-9	시카고짬뽕		테오LIFE	별로	맛이 너무 달라진것 같아요.... 예전에 이곳으로 갔을땐 이러지 않았는데....ㅠㅠ$e$$e$크림짬뽕과 로제짬뽕으로 주문하였는데....면은 이미불어터졌고... 크림소스도 짜고 퍽퍽하게 나왔습니다.... 게다가 입안으로 들어가더니 면이 씹기도 전에 흩어지더군요.....$e$시카고피자오리지널도 주문했었는데.... 주문착오로 인해 결국 포기하고 짬뽕만 먹고 나왔네요.......$e$$e$개선이 시급합니다.....	2017-05-12 11:33:55
대전시 유성구 상대동 453-9	시카고짬뽕		joooooonit	맛있다	.	2017-02-19 20:41:01
대전시 유성구 장대동 191-4	부산식당		준영	별로	맛을 떠나 위생.. 시장안에 있는 식당은 처음인데 다시 시장에 가는 일은 없을 것 같아요ㅠㅠ 생각보다 많은 비위를 요구하더라구요. 테이블에 널부러진 삶은 장기들과 그 주변을 맴도는 파리떼들... 흑	2017-05-09 01:49:39
대전시 유성구 장대동 286-2	엔틱스트리얼		준영	괜찮다	1987 루프탑 라운지의 서브 브랜드에요. 저번에 갔던 스밀리도 그렇고 인기가 많아서 그런지 후속을 많이 내주시네요!$e$ 정말 대전에서 봤던 카페중에 인테리어는 짱짱하지만 커피는 별로 입에 안맞았어요. 식사하시는분들도 계시는데 다음에 가면 식사하러 가려나요.. 근데 커피 맛이 그저 그래도 이정도 인테리어면 한번쯤 와볼만한 것 같아요!	2017-05-02 16:24:11
대전시 유성구 상대동 440-8	올래국수		이상철	맛있다	소규모 점포이지만 제주에서  맛있게 먹었던 고기국수 맛입니다 그래서 물어보았더니 제주에서 직접 배워서 오셨다고 하시더라구요 고기도 제주에서 직접받으시더라구요~~국물맛 좋아요 수육도 맛있을것같구요 전 비빔국수보다  그냥 고기국수를 추전 드려요 해장 제대로 입니다~~ㅋ ㅋ	2016-10-31 20:25:44
대전시 유성구 상대동 440-8	올래국수			맛있다	진짜 맛있어요!!! $e$제주에서 먹던 맛이 그대로 재현. $e$오늘도 가고싶은데 쩝...$e$이젠 줄서서 먹는 곳이 되서 좀 슬퍼요$e$나만 알고싶은 장소였는데	2017-01-18 17:35:22
대전시 유성구 상대동 440-8	올래국수		포노포노	맛있다	진짜진짜 리얼 헐 대박 맛있어요$e$사실 남자친구가 고기국수 먹으러가자고 할 때$e$반신반의했었는데$e$내일 또 가고싶을정도로 맛있더라구요ㅠㅠ$e$진짜 완전 추천입니다ㅠㅠ	2017-07-01 20:46:10
대전시 유성구 상대동 440-8	올래국수		joooooonit	맛있다	.	2017-02-19 20:40:25
대전시 유성구 장대동 356-14	솔드아웃		준영	별로	오픈한지 한달 안된 유성 쪽 카페 솔드아웃이에요. 이 근방에 괜찮은 카페가 있다는 얘기는 못들어봐서 기대하고 방문했는데, 서비스, 분위기, 인테리어에 비해 맛이 너무 없어서 실망했어요ㅠㅠ$e$ 딸기 케이크는 5천원인데 정말 제 주먹만한 사이즈라 쇼크였구요.. 생크림이 말라가지구 너무 탄탄해서 버터크림인가?싶을 정도였네요.. 맛도 그냥 입에 기름기 잔뜩 남는 맛 없는 생크림이었어요ㅠㅠ 시트도 체인점보다 못한 푸석한 카스테라 느낌이었구요. 비엔나커피도 크림이 맛이 없으니 별로더라구요. 커피도 그냥 그렇고.. 서비스로 주신 카야토스트가 제일 괜찮았던 것 같아요.$e$ 사람 많이 없고 널찍해서 공부하기 좀 좋았던 것 같아요!	2017-03-09 00:14:35
대전시 유성구 상대동 470-10	종로상회		찐	괜찮다	생고기전문점이라 얼리지않은고기 !!  역시 냉동고기랑달라 맛이 좋음 가격도 생각보다 비싸지않음$e$촌돼지찌개엿나 국물진하고 고기도많이들어잇어 $e$술한잔하기 참 좋음 계새탕도 마싯음ㅋㅋㅋㅋ	2015-08-06 14:40:03
대전시 유성구 장대동 370-13	스시안		푱	맛있다	솔직히 가게가 이쁜건 아닌데$e$스시 퀄리티가 제법 괜찮다 $e$간만에 맛난 스시 먹었뜸 히히	2016-04-19 01:21:04
대전시 유성구 장대동 370-13	스시안		이상철	맛있다	처음에 전민동 있을때 가보고  장대동도 가보았는데 전민동에서 먹을때가 더 좋았던것 같아요 지금도 전민동에는 테이블 몇개 안되게 있는것 같더라구요 초밥 퀄리티 괜찮아요~~^^	2016-10-31 19:57:17
대전시 유성구 장대동 370-13	스시안		진민구	맛있다	맛있어요! $e$유성점 말고 전민동이랑 관평동에도 있는데$e$스시 맛나요ㅎㅎ	2016-08-25 13:19:08
대전시 유성구 상대동 477	소라		찐	맛있다	초밥 돈까스 꼬치 모두만족햇던곳$e$싱싱한고 큼직한 초밥, 푸짐햇던 돈까스$e$술안주로 제격인 모둠꼬치	2015-08-21 17:37:10
대전시 유성구 장대동 281-23	허니마켓		eksk@.@	맛있다	유성 터미널 옆에있는 카페겸 와인레스토랑같은 느낌입니다 깨끗하고 예쁜 분위기에 버스를 기다리며 갈곳이 없어 들렀는데요 생각보다 커피가 맛있고 편해서 좋은것 같아요 아포가토도 괜찮고 날씨가 추워지는데 연하고부드러운 아메리카 한잔이 참 좋네요	2015-10-09 23:05:34
대전시 유성구 장대동 281-23	허니마켓		잉명	괜찮다	(사진은 얼그레이 롤케익입니다) 이곳에서 녹차+팥 케이크를 처음 먹고 아주 깜짝 놀랐었어요, 넘 맛있어서! 나중에 알고보니 다른 곳에서도 같은 케익을 먹을 수 있었지만요. 여튼 샌드위치도 괜찮고 다 괜찮은 곳. 매장도 크고 스터디룸도 있고 테이블마다 스탠드도 있어용. 버스 타기전에 커피 한 잔, 쥬스 한 잔, 케익 한 조각 등 소소하게 입 달래러 가요	2016-02-10 11:04:24
대전시 유성구 장대동 281-23	허니마켓		잉명	맛있다	망고유자빙수 괜춘! 재료를 아끼지 않는 곳. 망고만 있으면 심심했을 거야, 유자의 달콤함과 토핑된 말린 코코넛이 재미를 더 해주는 괜찮은 빙수	2016-08-12 19:53:59
대전시 유성구 상대동 479-6	더피아노		KahyunLee	맛있다	가정집 분위기. 마르게리따 피자 맛있어요. 커플세트 시키면 셋이서 넉넉히먹음	2016-05-06 22:59:06
대전시 유성구 상대동 454-4	바울아저씨		용	괜찮다	메인 메뉴를 시키면 즉석떡볶이를 주는 집! 떡볶이 재료구성이 의외로 튼실하고 양이 정말 넉넉하다. 3명이서 3메뉴라 너무 많았음ㅎ 크림파스타도 고르곤졸르화덕피자도 그냥그냥 맛있었다. 아쉬운건 모든 메뉴들을 맛있게 먹으려면 빨리 먹어치워야한다는 점. 화덕피자야 얇아서 빨리 식는다지만 보글보글 끓으며 나온 크림파스타는 끝내 소스가 다 졸아버렸다. 나중에는 꾸덕하고 심지어 불어버림. 즉석떡볶이도 마찬가지.. 불조절을 잘 하면서 먹어야 할듯 싶다.	2015-05-10 19:20:39
대전시 유성구 상대동 454-4	바울아저씨		정계승	괜찮다		2015-06-22 16:54:47
대전시 유성구 상대동 470-7	궁중칼국수		JhangInhwan	맛있다	추운 날 혼자가서$e$바지락칼국수 + 미니족발 (총 11,000원).$e$든든.	2016-01-24 02:10:17
대전시 유성구 장대동 353-5	짬뽕상회		시니	맛있다	여느 중국집에서는 먹을수 없는 특이한 $e$메뉴 부대짬뽕!!!$e$매콤하면서 부대찌개맛 제대로 느낄수 있었음$e$뭐니뭐니해도 일품요리는 정말 대박인듯~$e$가격이 비싸거나 요리를 시키기에 많은양 일수도   $e$있는데 그런 단점들을 없앤....$e$가볍게 저렴한가격에 맛볼수 있는 일품요리$e$크림새우를 시켜서 먹었는데 새우의 살이 알차고          탱탱했음          $e$크림새우의 느끼한맛을 같이 시킨 얼큰한 짬뽕이 $e$잡아줘서 더 맛나게 먹었음	2017-06-28 05:06:31
대전시 유성구 장대동 328-13	엄마손맛집		테오LIFE	맛있다	묵은지갈비찜으로 주문하였는데 갈비는 물론이고, 묵은지 김치도 최고입니다! 간판에 블로거인증이라길레 처음은 내키지않았지만, 먹고나니 진정한 맛집이란걸 알수있었습니다.	2016-07-19 21:15:43
대전시 유성구 장대동 328-13	엄마손맛집		전형진	맛있다	여기 밑반찬부터 이모님 솜씨가 기가막혀요 24시간이고 사람많을때 가면 좀 오래기다려야되요	2015-08-10 14:21:32
대전시 유성구 장대동 284-4	육회아리랑		ChoiMinseok	맛있다	육회 육사시미 육회비빔밥 모두 먹어보았다.$e$맛없으려면 한없이 맛없어질 수 있는 육회이지만 맛나게 먹었다.$e$양념도 고기의 쫄깃함도 모두 만족	2016-11-15 19:44:12
대전시 유성구 장대동 284-4	육회아리랑		비행기연필소나무	맛있다	가격도 적당하고 육회 육사시미 다 맛있습니다.	2017-01-15 17:51:06
대전시 유성구 장대동 281-3	정남진장흥한우		ChoiMinseok	맛있다	진짜 핵꿀맛$e$한우도 진짜 쩔고 조개 관자가 진짜 쩐다$e$관자가 진짜 녹는다 녹아$e$장흥삼합이 이렇게 엄청난 것이었다니$e$사이드로 천엽이랑 소 선지같은것도 나옴	2016-11-15 20:15:11
대전시 유성구 상대동 456-3	뜨는형제들		JhangInhwan	맛있다	분식 떡볶이를 정말 좋아하는 사람으로서, 인정. 이곳 떡볶이의 중독적인 매콤달콤함이 중딩시절 수업 땡땡이치고 학교앞 분식집서 먹던 떡볶이의 스릴넘치는 맛을 떠오르게 함.	2016-01-26 01:23:54
대전시 유성구 장대동 284-5	노박네황족		yOoN!!	괜찮다	적당히 달고 따뜻한 족발이 좋아$e$학교에 있을 때 자주 가던 곳 입니다.$e$언제나 사람들이 바글바글해요.	2017-02-25 13:28:54
대전시 유성구 장대동 369-8	덴까이		잉명	별로	진한 돈코츠라멘과 고로케를 먹었다. 고로케는 생각보다 너무 달았고, 돈코츠 라멘은 국물과 면이 어울리지 않는 느낌이 들었다. 돈코츠라멘의 국물에 견과류가 들어간 건지 걸쭉한 넘김에 흰쌀밥 말아먹으면 적당할 것 같은 국물이었다.	2017-01-26 10:50:10
대전시 유성구 장대동 369-8	덴까이		sundaybus	맛있다	개인적으로 대전에서 먹은 라멘 중에 가장 좋았습니다.	2016-01-13 13:11:04
대전시 유성구 장대동 368-13	동대문엽기떡볶이		고유리	맛있다	엽기떡볶이 B세트는 사랑입니다...!! 제일 덜 맵게 해서 매운맛과 단맛이 적절히 나는게 좋더라구요! 계란찜과 주먹밥, 튀김과 엽떡 그리고 쿨피스가 함께 나옵니다!	2015-03-22 01:41:29
대전시 유성구 상대동 453-8	씨콤마커피			맛있다	자주 가지만 또 가고싶은 그곳$e$모든 케이크가 맛이 있는 그곳$e$커피는 두말 할 것 없이 맛있다;-)	2017-01-18 17:32:29
대전시 유성구 장대동 284-5	금강 오모가리		Mawimbi	맛있다	친정 갈 때마다 들리는 매운탕 맛집!!$e$식탁은 없고 전부 마루 좌석, 밑반찬도 나쁘지 않지만, 보글보글 끓는 진국 매운탕과 간간히 건져 먹는 수제비, 그리고 돌솥밥은 그냥 쵝오!!!	2017-02-05 08:51:29
대전시 유성구 상대동 472-4	눈꽃시		Mawimbi	맛있다	근처에 설빙이니 일반 카페에서 파는 빙수도 많지만 이 집이 맛, 양 모두 끝내줌!!!!$e$특히 망고빙수가 왓따!!!!	2017-02-05 09:06:56
대전시 유성구 장대동 271-2	커피프렌드		이성표	괜찮다	정말 분위기 좋아요	2015-05-01 14:06:23
대전시 유성구 장대동 328-1	돈가스폴		클래식.	괜찮다	여기 괜츈해요 작재미만 샐빠도있ㄱ 근데 거의 항상 닫혀있어욤 평일 점심에만 한번가봤네용ㅋㅋ	2015-06-04 08:59:40
대전시 유성구 장대동 360-10	고려한방삼계탕		J'ai faim	맛있다	간이 딱 맞고 자글자글 끓어 나오는데도 너무 뜨겁지 않아 좋다. 가장 좋은건 닭똥집과 인삼주	2016-09-06 02:10:53
